ref id,Predicted,Actual
52866,"['Shopping', 'Arts']",Games
47311,"['Society', 'Business']",Arts
49564,"['Computers', 'Society']",Business
49587,"['Health', 'Computers']",Business
52669,"['Arts', 'Business']",Computers
45211,"['Shopping', 'Business']",Adult
45627,"['Business', 'Shopping']",Arts
46425,"['Business', 'Society']",Arts
48208,"['Sports', 'Shopping']",Business
48234,"['Business', 'Computers']",Sports
48282,"['Health', 'Shopping']",Business
48522,"['Business', 'Computers']",Regional
48731,"['Society', 'Arts']",Business
49021,"['Business', 'Regional']",Science
49545,"['Science', 'Computers']",Business
51543,"['Business', 'Shopping']",Computers
51555,"['Shopping', 'Business']",Computers
51590,"['Society', 'Arts']",Computers
52280,"['Business', 'Shopping']",Computers
52564,"['Business', 'Health']",Computers
37132,"['Recreation', 'Sports']",Society
37350,"['Arts', 'Shopping']",Society
39656,"['Kids', 'Arts']",Sports
43400,"['Society', 'Reference']",Regional
43901,"['Games', 'Computers']",Kids
44105,"['Society', 'Home']",Regional
44106,"['Computers', 'Arts']",Home
44131,"['Business', 'Recreation']",Home
44138,"['Business', 'Shopping']",Home
44145,"['Business', 'Computers']",Home
44161,"['Home', 'Health']",Regional
44173,"['Business', 'Society']",Home
44175,"['Business', 'Recreation']",Home
44190,"['Sports', 'Arts']",Kids
44203,"['Regional', 'Society']",Kids
44244,"['News', 'Regional']",Kids
44316,"['Regional', 'Business']",Recreation
44318,"['Recreation', 'Business']",Regional
44327,"['Business', 'Arts']",Regional
44340,"['Home', 'Society']",Science
44376,"['Business', 'Shopping']",Recreation
44399,"['Science', 'Home']",Recreation
44401,"['Computers', 'Society']",Recreation
44407,"['Business', 'Recreation']",Regional
44413,"['Health', 'Kids']",Reference
44454,"['Health', 'Business']",Reference
44457,"['Business', 'Society']",Reference
44463,"['Reference', 'Business']",Regional
44496,"['Business', 'Adult']",Regional
44499,"['Shopping', 'Health']",Regional
44506,"['News', 'Recreation']",Regional
44583,"['Computers', 'Arts']",Science
44591,"['Arts', 'Business']",Science
44598,"['Society', 'Arts']",Science
44632,"['Regional', 'Society']",Shopping
44784,"['Business', 'Recreation']",Sports
45148,"['Arts', 'Sports']",Adult
45181,"['Shopping', 'Arts']",Adult
45237,"['Recreation', 'Arts']",Adult
45595,"['Shopping', 'Recreation']",Arts
45758,"['Health', 'Business']",Arts
45835,"['Health', 'News']",Arts
45902,"['Society', 'Computers']",Arts
45987,"['Arts', 'Home']",Kids
46127,"['Society', 'Shopping']",Arts
46220,"['Home', 'Society']",Arts
46283,"['Computers', 'Sports']",Arts
46439,"['Recreation', 'Kids']",Arts
46544,"['Arts', 'Kids']",Games
46587,"['Shopping', 'Business']",Arts
46691,"['Kids', 'Society']",Arts
46745,"['Sports', 'Computers']",Arts
46765,"['Business', 'Shopping']",Arts
46778,"['Society', 'Computers']",Arts
46781,"['Society', 'News']",Arts
46962,"['Society', 'Shopping']",Arts
46964,"['Reference', 'Computers']",Arts
46979,"['Society', 'Sports']",Arts
47077,"['Society', 'Kids']",Arts
47100,"['Sports', 'Arts']",Shopping
47160,"['News', 'Society']",Arts
47385,"['Computers', 'Shopping']",Arts
47420,"['Shopping', 'Business']",Arts
47435,"['Computers', 'Business']",Arts
47451,"['Computers', 'Kids']",Arts
47476,"['Shopping', 'Business']",Arts
47490,"['Arts', 'Kids']",Recreation
47575,"['Health', 'Sports']",Arts
47743,"['Recreation', 'Computers']",Business
47786,"['Computers', 'Sports']",Business
47818,"['Health', 'Society']",Business
47963,"['Science', 'Society']",Business
48037,"['Science', 'Computers']",Business
48050,"['Business', 'Science']",Society
48246,"['Sports', 'Shopping']",Business
48248,"['Shopping', 'Society']",Business
48528,"['Reference', 'Home']",Business
48626,"['Arts', 'Computers']",Business
48814,"['Shopping', 'Recreation']",Business
49117,"['Computers', 'Kids']",Business
49276,"['Society', 'Arts']",Business
49846,"['Computers', 'News']",Business
50380,"['Home', 'Shopping']",Business
51033,"['Shopping', 'Recreation']",Computers
51065,"['Business', 'Shopping']",Computers
51361,"['Society', 'Health']",Computers
57056,"['Society', 'Business']",Recreation
57178,"['Sports', 'Shopping']",Recreation
57207,"['Health', 'Business']",Recreation
57857,"['Health', 'Business']",Reference
58058,"['Arts', 'Shopping']",Regional
58120,"['Shopping', 'Science']",Regional
58187,"['Shopping', 'Computers']",Science
13413,"['Shopping', 'Business']",Computers
14311,"['Computers', 'Arts']",Games
15551,"['Society', 'Science']",Health
15667,"['Arts', 'Society']",Health
17254,"['Recreation', 'Arts']",Health
17920,"['Recreation', 'Shopping']",Health
18011,"['Business', 'Recreation']",Home
18047,"['Home', 'Business']",Society
18521,"['Arts', 'Society']",Home
18721,"['Business', 'Kids']",Home
19255,"['Health', 'Science']",Kids
19390,"['Science', 'Business']",Kids
19526,"['Recreation', 'Regional']",Kids
19574,"['Recreation', 'Regional']",Kids
19576,"['Recreation', 'Regional']",Kids
19603,"['Business', 'Kids']",Sports
19668,"['Sports', 'Recreation']",Kids
19987,"['Society', 'Arts']",News
