ref id,Predicted,Actual
52866,"['Shopping', 'Arts', 'Recreation', 'Sports']",Games
49564,"['Society', 'Computers', 'Science', 'Health']",Business
52789,"['Shopping', 'Sports', 'Games', 'Kids']",Computers
45211,"['Shopping', 'Business', 'Arts', 'Computers']",Adult
48234,"['Business', 'Computers', 'Shopping', 'Arts']",Sports
48522,"['Business', 'Computers', 'Shopping', 'Society']",Regional
49545,"['Science', 'Computers', 'Health', 'Society']",Business
37132,"['Recreation', 'Regional', 'Sports', 'Kids']",Society
37350,"['Computers', 'Arts', 'Shopping', 'News']",Society
44105,"['Society', 'Home', 'Kids', 'Business']",Regional
44131,"['Recreation', 'Shopping', 'Business', 'Science']",Home
44161,"['Home', 'Health', 'Business', 'Shopping']",Regional
44173,"['Business', 'Arts', 'Society', 'Shopping']",Home
44175,"['Business', 'Recreation', 'Adult', 'Health']",Home
44203,"['Regional', 'Society', 'Reference', 'News']",Kids
44244,"['News', 'Arts', 'Regional', 'Sports']",Kids
44327,"['Business', 'Arts', 'Recreation', 'Society']",Regional
44340,"['Home', 'Society', 'Arts', 'Shopping']",Science
44399,"['Science', 'Home', 'Arts', 'Kids']",Recreation
44401,"['Computers', 'Society', 'Sports', 'Business']",Recreation
44413,"['Health', 'Arts', 'Kids', 'Computers']",Reference
44457,"['Business', 'Arts', 'Society', 'Shopping']",Reference
44463,"['Business', 'Health', 'Computers', 'Reference']",Regional
44496,"['Business', 'Adult', 'Shopping', 'Sports']",Regional
44499,"['Shopping', 'Health', 'Business', 'Arts']",Regional
44506,"['News', 'Arts', 'Recreation', 'Sports']",Regional
44591,"['Arts', 'Computers', 'Business', 'Health']",Science
44598,"['Society', 'Arts', 'Business', 'Recreation']",Science
45148,"['Shopping', 'Arts', 'Sports', 'News']",Adult
45181,"['Arts', 'Shopping', 'Business', 'Sports']",Adult
45237,"['Recreation', 'Arts', 'Sports', 'Business']",Adult
45758,"['Health', 'Business', 'Shopping', 'Society']",Arts
45835,"['Health', 'News', 'Kids', 'Business']",Arts
45987,"['Home', 'Arts', 'Business', 'Computers']",Kids
46127,"['Society', 'Shopping', 'Recreation', 'Business']",Arts
46544,"['Arts', 'Kids', 'Recreation', 'Society']",Games
46745,"['Sports', 'Computers', 'Business', 'Recreation']",Arts
46778,"['Society', 'Business', 'Kids', 'Computers']",Arts
46962,"['Society', 'Computers', 'Shopping', 'Recreation']",Arts
47435,"['Business', 'Recreation', 'Shopping', 'Computers']",Arts
47451,"['Kids', 'Shopping', 'Computers', 'Business']",Arts
47490,"['Arts', 'Kids', 'Science', 'Sports']",Recreation
47575,"['Health', 'Recreation', 'Sports', 'Business']",Arts
47963,"['Science', 'Society', 'Sports', 'Shopping']",Business
48528,"['Reference', 'Home', 'Computers', 'Adult']",Business
48626,"['Arts', 'Shopping', 'Recreation', 'Kids']",Business
49117,"['Computers', 'Kids', 'Recreation', 'Shopping']",Business
49846,"['Computers', 'News', 'Arts', 'Science']",Business
50614,"['Society', 'Health', 'Sports', 'Arts']",Computers
51033,"['Recreation', 'Sports', 'Shopping', 'Society']",Computers
57207,"['Health', 'Society', 'Business', 'Shopping']",Recreation
57857,"['Computers', 'Health', 'Business', 'Shopping']",Reference
58058,"['Arts', 'Recreation', 'Shopping', 'Society']",Regional
58120,"['Science', 'Shopping', 'Sports', 'Recreation']",Regional
58187,"['Shopping', 'Kids', 'Society', 'Arts']",Science
13413,"['Shopping', 'Business', 'Recreation', 'Regional']",Computers
14311,"['Computers', 'Arts', 'Science', 'Kids']",Games
15667,"['Arts', 'Society', 'Recreation', 'Computers']",Health
18011,"['Business', 'Recreation', 'Arts', 'Computers']",Home
18047,"['Home', 'Business', 'Science', 'Regional']",Society
18721,"['Business', 'Kids', 'Recreation', 'Adult']",Home
19255,"['Health', 'Science', 'Recreation', 'Business']",Kids
19390,"['Science', 'Business', 'Health', 'Arts']",Kids
19603,"['Business', 'Kids', 'News', 'Regional']",Sports
21307,"['Regional', 'Business', 'Shopping', 'Recreation']",News
21349,"['Arts', 'Business', 'Recreation', 'Regional']",News
21362,"['Recreation', 'Arts', 'Science', 'Home']",News
21379,"['Sports', 'Recreation', 'Arts', 'Kids']",News
21403,"['Science', 'Reference', 'Regional', 'Kids']",News
22522,"['Health', 'Kids', 'Regional', 'Science']",Recreation
23061,"['Reference', 'News', 'Society', 'Home']",Recreation
23346,"['Recreation', 'Science', 'Business', 'Arts']",Society
23438,"['Arts', 'Reference', 'Recreation', 'Science']",Society
23744,"['Recreation', 'News', 'Business', 'Arts']",Society
