ref id,Predicted,Actual
49773,"['Business', 'Shopping', 'Recreation', 'Arts']",Business
47238,"['Sports', 'Arts', 'Regional', 'Shopping']",Arts
47293,"['Arts', 'News', 'Health', 'Regional']",Arts
47311,"['Society', 'Business', 'Arts', 'Health']",Arts
47365,"['Arts', 'Sports', 'Business', 'Society']",Arts
47459,"['Arts', 'Computers', 'Games', 'Business']",Arts
47549,"['Arts', 'Computers', 'News', 'Society']",Arts
49552,"['Computers', 'Business', 'Arts', 'Society']",Business
49559,"['Business', 'Society', 'Kids', 'Computers']",Business
49568,"['Computers', 'Business', 'Society', 'Science']",Business
49574,"['Computers', 'Business', 'Arts', 'Society']",Business
49587,"['Health', 'Business', 'Computers', 'Sports']",Business
49600,"['Business', 'Arts', 'Sports', 'Society']",Business
49619,"['Arts', 'Business', 'Computers', 'News']",Business
49667,"['Shopping', 'Business', 'Computers', 'Arts']",Business
49697,"['Business', 'Sports', 'Recreation', 'Regional']",Business
49701,"['Business', 'Science', 'Shopping', 'Society']",Business
49714,"['Arts', 'Business', 'Shopping', 'Regional']",Business
49740,"['Business', 'Science', 'Computers', 'Shopping']",Business
52669,"['Arts', 'Shopping', 'Business', 'Computers']",Computers
52683,"['Computers', 'Business', 'Shopping', 'Society']",Computers
52707,"['Computers', 'Sports', 'Arts', 'Kids']",Computers
52720,"['Computers', 'Shopping', 'Arts', 'Society']",Computers
52729,"['Computers', 'Business', 'Arts', 'Kids']",Computers
52733,"['Computers', 'Society', 'Arts', 'Sports']",Computers
52749,"['Computers', 'Shopping', 'Business', 'Health']",Computers
52780,"['Computers', 'Business', 'Arts', 'Society']",Computers
52830,"['Arts', 'Computers', 'Shopping', 'Kids']",Computers
52837,"['Computers', 'Business', 'Shopping', 'Arts']",Computers
52846,"['Games', 'Kids', 'Shopping', 'Arts']",Games
52858,"['Kids', 'Games', 'Arts', 'Society']",Games
45276,"['Adult', 'Business', 'Society', 'Computers']",Adult
45409,"['Adult', 'Society', 'Regional', 'Arts']",Adult
45541,"['Arts', 'Society', 'Business', 'Computers']",Arts
45627,"['Business', 'Shopping', 'Science', 'Arts']",Arts
45832,"['Arts', 'Shopping', 'Kids', 'Business']",Arts
45949,"['Arts', 'Society', 'Kids', 'Shopping']",Arts
45951,"['Society', 'Arts', 'Shopping', 'Kids']",Arts
46041,"['Arts', 'Society', 'Sports', 'Kids']",Arts
46221,"['Arts', 'Business', 'Home', 'Society']",Arts
46320,"['Arts', 'Reference', 'Shopping', 'Computers']",Arts
46425,"['Business', 'Arts', 'Computers', 'Home']",Arts
46510,"['Arts', 'Society', 'Kids', 'Sports']",Arts
46567,"['Arts', 'Shopping', 'Adult', 'Kids']",Arts
46887,"['Arts', 'Recreation', 'Sports', 'Computers']",Arts
46930,"['Arts', 'Shopping', 'Games', 'Business']",Arts
47118,"['Arts', 'Business', 'Recreation', 'Computers']",Arts
48141,"['Business', 'Shopping', 'Recreation', 'Computers']",Business
48168,"['Business', 'Arts', 'Health', 'Science']",Business
48187,"['Shopping', 'Business', 'Recreation', 'Sports']",Business
48208,"['Sports', 'Shopping', 'Business', 'Recreation']",Business
48223,"['Business', 'Arts', 'Shopping', 'Society']",Business
48252,"['Shopping', 'Business', 'Computers', 'Recreation']",Business
48267,"['Shopping', 'Business', 'Arts', 'Kids']",Business
