ref id,Predicted,Actual
49773,"['Business', 'Shopping', 'Recreation']",Business
47238,"['Arts', 'Sports', 'Shopping']",Arts
47293,"['Arts', 'News', 'Health']",Arts
47311,"['Society', 'Business', 'Arts']",Arts
47365,"['Arts', 'Society', 'Shopping']",Arts
47459,"['Arts', 'Business', 'Games']",Arts
47549,"['Arts', 'Computers', 'News']",Arts
49552,"['Computers', 'Business', 'Arts']",Business
49559,"['Business', 'Computers', 'Society']",Business
49568,"['Computers', 'Business', 'Society']",Business
49574,"['Computers', 'Business', 'Arts']",Business
49587,"['Health', 'Computers', 'Business']",Business
49600,"['Business', 'Sports', 'Arts']",Business
49619,"['Arts', 'Business', 'Computers']",Business
49667,"['Shopping', 'Business', 'Computers']",Business
49697,"['Business', 'Sports', 'Computers']",Business
49701,"['Business', 'Science', 'Shopping']",Business
49714,"['Business', 'Computers', 'Shopping']",Business
49740,"['Business', 'Computers', 'Science']",Business
52683,"['Computers', 'Business', 'Shopping']",Computers
52707,"['Computers', 'Shopping', 'Kids']",Computers
52720,"['Computers', 'Shopping', 'Society']",Computers
52729,"['Computers', 'Business', 'Arts']",Computers
52733,"['Computers', 'Society', 'Arts']",Computers
52749,"['Computers', 'Shopping', 'Business']",Computers
52780,"['Computers', 'Business', 'Society']",Computers
52789,"['Computers', 'Business', 'Kids']",Computers
52830,"['Computers', 'Arts', 'Shopping']",Computers
52837,"['Computers', 'Business', 'Shopping']",Computers
52846,"['Games', 'Kids', 'Shopping']",Games
52858,"['Games', 'Kids', 'Arts']",Games
45276,"['Adult', 'Society', 'Business']",Adult
45409,"['Adult', 'Society', 'Kids']",Adult
45541,"['Arts', 'Society', 'Computers']",Arts
45832,"['Arts', 'Shopping', 'Computers']",Arts
45949,"['Arts', 'Society', 'Kids']",Arts
45951,"['Society', 'Arts', 'Shopping']",Arts
46041,"['Arts', 'Society', 'Sports']",Arts
46221,"['Arts', 'Society', 'Business']",Arts
46320,"['Arts', 'Reference', 'Shopping']",Arts
46425,"['Business', 'Society', 'Arts']",Arts
46510,"['Arts', 'Society', 'Kids']",Arts
46567,"['Arts', 'Shopping', 'Kids']",Arts
46887,"['Arts', 'Recreation', 'Sports']",Arts
46930,"['Arts', 'Shopping', 'Business']",Arts
47118,"['Arts', 'Business', 'Recreation']",Arts
48141,"['Business', 'Shopping', 'Computers']",Business
48168,"['Business', 'Arts', 'Science']",Business
48187,"['Business', 'Shopping', 'Sports']",Business
48223,"['Business', 'Arts', 'Shopping']",Business
48252,"['Shopping', 'Business', 'Computers']",Business
