ref id,Predicted,Actual
52866,"['Shopping', 'Arts', 'Recreation']",Games
49564,"['Computers', 'Society', 'Science']",Business
52669,"['Arts', 'Business', 'Shopping']",Computers
45211,"['Shopping', 'Business', 'Arts']",Adult
45627,"['Business', 'Shopping', 'Society']",Arts
48208,"['Sports', 'Shopping', 'Arts']",Business
48234,"['Business', 'Computers', 'Shopping']",Sports
48522,"['Business', 'Computers', 'Shopping']",Regional
49021,"['Business', 'Regional', 'Society']",Science
49545,"['Science', 'Computers', 'Society']",Business
51590,"['Society', 'Arts', 'Kids']",Computers
37132,"['Recreation', 'Sports', 'Shopping']",Society
37350,"['Arts', 'Shopping', 'Computers']",Society
43400,"['Society', 'Reference', 'Business']",Regional
43901,"['Games', 'Computers', 'Regional']",Kids
44105,"['Society', 'Home', 'Kids']",Regional
44106,"['Computers', 'Arts', 'Business']",Home
44131,"['Business', 'Recreation', 'Shopping']",Home
44138,"['Business', 'Shopping', 'Arts']",Home
44145,"['Business', 'Computers', 'Shopping']",Home
44161,"['Home', 'Health', 'Business']",Regional
44173,"['Business', 'Society', 'Arts']",Home
44175,"['Business', 'Recreation', 'Health']",Home
44190,"['Sports', 'Arts', 'Games']",Kids
44203,"['Regional', 'Society', 'Reference']",Kids
44244,"['News', 'Regional', 'Arts']",Kids
44316,"['Regional', 'Business', 'Shopping']",Recreation
44327,"['Business', 'Arts', 'Recreation']",Regional
44340,"['Home', 'Society', 'Computers']",Science
44399,"['Science', 'Home', 'Arts']",Recreation
44401,"['Computers', 'Society', 'Business']",Recreation
44413,"['Health', 'Kids', 'Arts']",Reference
44457,"['Business', 'Society', 'Arts']",Reference
44463,"['Reference', 'Business', 'Computers']",Regional
44496,"['Business', 'Adult', 'Shopping']",Regional
44499,"['Shopping', 'Health', 'Business']",Regional
44506,"['News', 'Recreation', 'Arts']",Regional
44583,"['Computers', 'Arts', 'Business']",Science
44591,"['Arts', 'Business', 'Computers']",Science
44598,"['Society', 'Arts', 'Recreation']",Science
44632,"['Regional', 'Society', 'Home']",Shopping
45148,"['Arts', 'Sports', 'Shopping']",Adult
45181,"['Shopping', 'Arts', 'Business']",Adult
45237,"['Recreation', 'Arts', 'Business']",Adult
45758,"['Health', 'Business', 'Shopping']",Arts
45835,"['Health', 'News', 'Kids']",Arts
45987,"['Arts', 'Home', 'Business']",Kids
46127,"['Society', 'Shopping', 'Recreation']",Arts
46283,"['Computers', 'Sports', 'Science']",Arts
46544,"['Arts', 'Kids', 'Society']",Games
46691,"['Kids', 'Society', 'Sports']",Arts
46745,"['Sports', 'Computers', 'Recreation']",Arts
46765,"['Business', 'Shopping', 'Computers']",Arts
46778,"['Society', 'Computers', 'Business']",Arts
46962,"['Society', 'Shopping', 'Recreation']",Arts
46964,"['Reference', 'Computers', 'Society']",Arts
47100,"['Sports', 'Arts', 'Recreation']",Shopping
47385,"['Computers', 'Shopping', 'Business']",Arts
47420,"['Shopping', 'Business', 'Computers']",Arts
47435,"['Computers', 'Business', 'Shopping']",Arts
47451,"['Computers', 'Kids', 'Shopping']",Arts
47490,"['Arts', 'Kids', 'Science']",Recreation
47575,"['Health', 'Sports', 'Recreation']",Arts
47743,"['Recreation', 'Computers', 'Shopping']",Business
47786,"['Computers', 'Sports', 'Recreation']",Business
47818,"['Health', 'Society', 'Arts']",Business
48248,"['Shopping', 'Society', 'Arts']",Business
48528,"['Reference', 'Home', 'Shopping']",Business
48626,"['Arts', 'Computers', 'Society']",Business
48814,"['Shopping', 'Recreation', 'Society']",Business
49117,"['Computers', 'Kids', 'Society']",Business
49276,"['Society', 'Arts', 'Computers']",Business
49846,"['Computers', 'News', 'Arts']",Business
51033,"['Shopping', 'Recreation', 'Sports']",Computers
51361,"['Society', 'Health', 'Business']",Computers
57056,"['Society', 'Business', 'Shopping']",Recreation
57207,"['Health', 'Business', 'Society']",Recreation
57857,"['Health', 'Business', 'Computers']",Reference
58058,"['Arts', 'Shopping', 'Society']",Regional
58120,"['Shopping', 'Science', 'Society']",Regional
58187,"['Shopping', 'Computers', 'Society']",Science
13413,"['Shopping', 'Business', 'Recreation']",Computers
14311,"['Computers', 'Arts', 'Science']",Games
15667,"['Arts', 'Society', 'Computers']",Health
17254,"['Recreation', 'Arts', 'Business']",Health
17920,"['Recreation', 'Shopping', 'Business']",Health
18011,"['Business', 'Recreation', 'Arts']",Home
18047,"['Home', 'Business', 'Science']",Society
18521,"['Arts', 'Society', 'Recreation']",Home
18721,"['Business', 'Kids', 'Recreation']",Home
19255,"['Health', 'Science', 'Recreation']",Kids
19390,"['Science', 'Business', 'Health']",Kids
19526,"['Recreation', 'Regional', 'Arts']",Kids
19574,"['Recreation', 'Regional', 'Arts']",Kids
19576,"['Recreation', 'Regional', 'Business']",Kids
19603,"['Business', 'Kids', 'News']",Sports
21081,"['Arts', 'Recreation', 'Games']",News
21307,"['Regional', 'Business', 'Shopping']",News
21349,"['Arts', 'Business', 'Regional']",News
21362,"['Recreation', 'Science', 'Home']",News
21379,"['Sports', 'Recreation', 'Kids']",News
21403,"['Science', 'Reference', 'Regional']",News
21480,"['Arts', 'Science', 'Computers']",News
22522,"['Kids', 'Health', 'Science']",Recreation
22539,"['Business', 'Shopping', 'Science']",Recreation
22578,"['Computers', 'Shopping', 'Arts']",Recreation
22664,"['Kids', 'Health', 'News']",Recreation
22698,"['Health', 'Science', 'Business']",Recreation
22702,"['Health', 'Science', 'Business']",Recreation
22827,"['Arts', 'News', 'Kids']",Recreation
23033,"['Games', 'Kids', 'Arts']",Recreation
23061,"['Reference', 'News', 'Society']",Recreation
23074,"['Kids', 'Arts', 'Shopping']",Recreation
23138,"['Computers', 'Arts', 'Society']",Recreation
23346,"['Recreation', 'Business', 'Science']",Society
23438,"['Arts', 'Reference', 'Recreation']",Society
23744,"['Recreation', 'Business', 'Arts']",Society
23986,"['Recreation', 'Science', 'Business']",Society
24136,"['Sports', 'Home', 'Arts']",Recreation
24363,"['Computers', 'Science', 'Business']",Recreation
24443,"['News', 'Science', 'Computers']",Recreation
24470,"['Sports', 'Science', 'Society']",Recreation
25288,"['News', 'Health', 'Arts']",Reference
25304,"['Reference', 'News', 'Computers']",Society
25382,"['Recreation', 'Computers', 'Business']",Reference
25460,"['Recreation', 'Home', 'Science']",Reference
25480,"['Computers', 'Science', 'Arts']",Reference
25514,"['Science', 'Health', 'Computers']",Reference
25593,"['Business', 'Shopping', 'Regional']",Reference
25623,"['Recreation', 'Business', 'Health']",Reference
25628,"['Business', 'Computers', 'Science']",Reference
25732,"['Recreation', 'Arts', 'Regional']",Reference
25794,"['Recreation', 'Science', 'Health']",Reference
25905,"['Business', 'Computers', 'Recreation']",Reference
25956,"['Business', 'Health', 'Computers']",Reference
26039,"['Computers', 'Health', 'Science']",Reference
26047,"['Computers', 'Business', 'Arts']",Reference
26077,"['Health', 'Business', 'Arts']",Reference
26088,"['Recreation', 'Business', 'Science']",Reference
26129,"['Reference', 'Arts', 'Kids']",Shopping
26285,"['Arts', 'Reference', 'Kids']",Shopping
