ref id,Predicted,Actual
3225,['Business'],['Business']
38870,['Adult'],['Adult']
16179,['Science'],['Science']
17878,['Sports'],['Science']
15498,['Society'],['Society']
41199,['Sports'],['Business']
54676,['Adult'],['Adult']
58991,['Adult'],['Adult']
6436,['Sports'],['Business']
22368,['Health'],['Health']
48433,['Sports'],['Adult']
9073,['Sports'],['Science']
52373,['Sports'],['Science']
38503,['Sports'],['Science']
51457,['Society'],['Society']
9753,['Sports'],['Society']
14001,['Society'],['Society']
55324,['Sports'],['Adult']
8130,['Sports'],['Society']
25490,['Health'],['Health']
20655,['Adult'],['Adult']
27777,['Games'],['Games']
14666,['Business'],['Business']
7381,['Adult'],['Adult']
46761,['Sports'],['Society']
7986,['Sports'],['Adult']
45272,['Business'],['Business']
48128,['Adult'],['Adult']
23073,['Sports'],['Health']
40824,['Science'],['Science']
9115,['Sports'],['Science']
43642,['Sports'],['Adult']
1913,['Society'],['Society']
43954,['Society'],['Society']
57234,['Adult'],['Adult']
360,['Arts'],['Health']
11340,['Adult'],['Adult']
7887,['Adult'],['Adult']
4196,['Sports'],['Science']
12155,['Adult'],['Adult']
2266,['Society'],['Society']
22482,['Sports'],['Health']
16441,['Adult'],['Adult']
59422,['Sports'],['Science']
42436,['Sports'],['Games']
24800,['Adult'],['Adult']
48481,['Sports'],['Health']
5211,['Business'],['Business']
22243,['Sports'],['Adult']
4689,['Science'],['Science']
45625,['Sports'],['Business']
39005,['Sports'],['Science']
9196,['Adult'],['Adult']
23758,['Games'],['Games']
51232,['Society'],['Health']
17394,['Computers'],['Business']
8696,['Society'],['Society']
45440,['Adult'],['Adult']
32704,['Games'],['Adult']
6847,['Society'],['Society']
57776,['Adult'],['Adult']
2832,['Shopping'],['Business']
29928,['Sports'],['Adult']
46964,['Sports'],['Society']
31875,['Sports'],['Health']
46586,['Society'],['Society']
42965,['Sports'],['Science']
13617,['Sports'],['Society']
43122,['Adult'],['Adult']
9992,['Sports'],['Games']
16468,['Health'],['Health']
35636,['Recreation'],['Adult']
15360,['Arts'],['Arts']
6488,['Arts'],['Arts']
5623,['Business'],['Business']
17687,['Games'],['Games', 'Arts']
30219,['Sports'],['Business']
38934,['Computers'],['Science']
13476,['Sports'],['Science']
15526,['Science'],['Science']
16102,['Adult'],['Adult']
38585,['Sports'],['Games']
41361,['Adult'],['Adult']
3840,['Science'],['Science']
43879,['Health'],['Society']
45688,['Science'],['Science']
8068,['Society'],['Society']
8470,['Health'],['Health']
48488,['Adult'],['Adult']
21840,['Arts'],['Society']
47798,['Health'],['Health']
25417,['Sports'],['Games']
43782,['Games'],['Games']
54627,['Computers'],['Health']
15824,['Sports'],['Health']
36374,['Science'],['Games']
57227,['Computers'],['Games']
51364,['Games'],['Games']
51336,['Sports'],['Games']
49005,['Sports'],['Health']
50776,['Computers'],['Games']
34329,['Sports'],['Business']
46385,['Sports'],['Games']
16052,['Business'],['Business']
