ref id,Predicted,Actual
49773,"['Business', 'Shopping']",Business
47238,"['Sports', 'Arts']",Arts
47293,"['Arts', 'News']",Arts
47365,"['Arts', 'Sports']",Arts
47459,"['Arts', 'Computers']",Arts
47549,"['Arts', 'Computers']",Arts
49552,"['Computers', 'Business']",Business
49559,"['Business', 'Society']",Business
49568,"['Computers', 'Business']",Business
49574,"['Computers', 'Business']",Business
49587,"['Health', 'Business']",Business
49600,"['Business', 'Arts']",Business
49619,"['Arts', 'Business']",Business
49667,"['Shopping', 'Business']",Business
49697,"['Business', 'Sports']",Business
49701,"['Business', 'Science']",Business
49714,"['Arts', 'Business']",Business
49740,"['Business', 'Science']",Business
52683,"['Computers', 'Business']",Computers
52707,"['Computers', 'Sports']",Computers
52720,"['Computers', 'Shopping']",Computers
52729,"['Computers', 'Business']",Computers
52733,"['Computers', 'Society']",Computers
52749,"['Computers', 'Shopping']",Computers
52780,"['Computers', 'Business']",Computers
52830,"['Arts', 'Computers']",Computers
52837,"['Computers', 'Business']",Computers
52846,"['Games', 'Kids']",Games
52858,"['Kids', 'Games']",Games
45276,"['Adult', 'Business']",Adult
45409,"['Adult', 'Society']",Adult
45541,"['Arts', 'Society']",Arts
45832,"['Arts', 'Shopping']",Arts
45949,"['Arts', 'Society']",Arts
45951,"['Society', 'Arts']",Arts
46041,"['Arts', 'Society']",Arts
46221,"['Arts', 'Business']",Arts
46320,"['Arts', 'Reference']",Arts
46425,"['Business', 'Arts']",Arts
46510,"['Arts', 'Society']",Arts
46567,"['Arts', 'Shopping']",Arts
46887,"['Arts', 'Recreation']",Arts
46930,"['Arts', 'Shopping']",Arts
47118,"['Arts', 'Business']",Arts
48141,"['Business', 'Shopping']",Business
48168,"['Business', 'Arts']",Business
48187,"['Shopping', 'Business']",Business
48223,"['Business', 'Arts']",Business
48252,"['Shopping', 'Business']",Business
48267,"['Shopping', 'Business']",Business
48282,"['Business', 'Health']",Business
48323,"['Business', 'Computers']",Business
