49773, predicted: Business, actual: Business
47293, predicted: Arts, actual: Arts
49568, predicted: Business, actual: Business
49574, predicted: Business, actual: Business
49600, predicted: Business, actual: Business
49619, predicted: Business, actual: Business
49740, predicted: Business, actual: Business
52720, predicted: Computers, actual: Computers
52749, predicted: Computers, actual: Computers
52846, predicted: Games, actual: Games
52858, predicted: Games, actual: Games
45541, predicted: Arts, actual: Arts
45949, predicted: Arts, actual: Arts
46041, predicted: Arts, actual: Arts
46510, predicted: Arts, actual: Arts
46567, predicted: Arts, actual: Arts
48141, predicted: Business, actual: Business
48208, predicted: Business, actual: Business
48252, predicted: Business, actual: Business
48323, predicted: Business, actual: Business
48330, predicted: Business, actual: Business
48366, predicted: Business, actual: Business
48368, predicted: Business, actual: Business
48432, predicted: Business, actual: Business
48440, predicted: Business, actual: Business
48445, predicted: Business, actual: Business
48506, predicted: Business, actual: Business
48532, predicted: Business, actual: Business
48536, predicted: Business, actual: Business
48597, predicted: Business, actual: Business
48613, predicted: Business, actual: Business
48630, predicted: Business, actual: Business
48717, predicted: Business, actual: Business
48789, predicted: Business, actual: Business
48851, predicted: Business, actual: Business
48960, predicted: Business, actual: Business
49022, predicted: Business, actual: Business
49024, predicted: Business, actual: Business
49043, predicted: Business, actual: Business
49075, predicted: Business, actual: Business
49091, predicted: Business, actual: Business
49229, predicted: Business, actual: Business
49230, predicted: Business, actual: Business
49260, predicted: Business, actual: Business
49362, predicted: Business, actual: Business
49390, predicted: Business, actual: Business
49408, predicted: Business, actual: Business
49490, predicted: Business, actual: Business
49515, predicted: Business, actual: Business
51614, predicted: Computers, actual: Computers
51795, predicted: Computers, actual: Computers
51829, predicted: Computers, actual: Computers
51947, predicted: Computers, actual: Computers
52060, predicted: Computers, actual: Computers
52169, predicted: Computers, actual: Computers
52405, predicted: Computers, actual: Computers
52427, predicted: Computers, actual: Computers
52514, predicted: Computers, actual: Computers
52650, predicted: Computers, actual: Computers
37517, predicted: Society, actual: Society
38330, predicted: Sports, actual: Sports
38405, predicted: Sports, actual: Sports
38466, predicted: Sports, actual: Sports
38496, predicted: Sports, actual: Sports
38674, predicted: Sports, actual: Sports
38803, predicted: Sports, actual: Sports
39085, predicted: Sports, actual: Sports
39656, predicted: Sports, actual: Sports
39729, predicted: Sports, actual: Sports
40260, predicted: Sports, actual: Sports
40426, predicted: Sports, actual: Sports
40429, predicted: Sports, actual: Sports
40625, predicted: Sports, actual: Sports
40724, predicted: Sports, actual: Sports
40732, predicted: Sports, actual: Sports
40765, predicted: Sports, actual: Sports
40784, predicted: Sports, actual: Sports
40792, predicted: Sports, actual: Sports
41219, predicted: Sports, actual: Sports
41642, predicted: Sports, actual: Sports
42022, predicted: Sports, actual: Sports
42195, predicted: Sports, actual: Sports
42553, predicted: Sports, actual: Sports
42583, predicted: Sports, actual: Sports
42657, predicted: Sports, actual: Sports
42707, predicted: Sports, actual: Sports
42760, predicted: Sports, actual: Sports
42811, predicted: Sports, actual: Sports
42869, predicted: Sports, actual: Sports
42914, predicted: Sports, actual: Sports
43122, predicted: Sports, actual: Sports
43354, predicted: Sports, actual: Sports
43400, predicted: Regional, actual: Regional
44037, predicted: Health, actual: Health
44085, predicted: Health, actual: Health
44273, predicted: News, actual: News
44297, predicted: News, actual: News
44376, predicted: Recreation, actual: Recreation
44441, predicted: Reference, actual: Reference
44454, predicted: Reference, actual: Reference
44632, predicted: Shopping, actual: Shopping
44725, predicted: Society, actual: Society
44785, predicted: Sports, actual: Sports
45181, predicted: Adult, actual: Adult
45219, predicted: Adult, actual: Adult
45497, predicted: Arts, actual: Arts
45559, predicted: Arts, actual: Arts
45605, predicted: Arts, actual: Arts
45647, predicted: Arts, actual: Arts
45668, predicted: Arts, actual: Arts
45680, predicted: Arts, actual: Arts
45704, predicted: Arts, actual: Arts
45884, predicted: Arts, actual: Arts
45892, predicted: Arts, actual: Arts
45926, predicted: Arts, actual: Arts
45935, predicted: Arts, actual: Arts
46007, predicted: Arts, actual: Arts
46032, predicted: Arts, actual: Arts
46057, predicted: Arts, actual: Arts
46077, predicted: Arts, actual: Arts
46203, predicted: Arts, actual: Arts
46217, predicted: Arts, actual: Arts
46361, predicted: Arts, actual: Arts
46376, predicted: Arts, actual: Arts
46419, predicted: Arts, actual: Arts
46463, predicted: Arts, actual: Arts
46507, predicted: Arts, actual: Arts
46620, predicted: Arts, actual: Arts
46839, predicted: Arts, actual: Arts
46877, predicted: Arts, actual: Arts
46924, predicted: Arts, actual: Arts
46934, predicted: Arts, actual: Arts
46979, predicted: Arts, actual: Arts
47042, predicted: Arts, actual: Arts
47047, predicted: Arts, actual: Arts
47092, predicted: Arts, actual: Arts
47093, predicted: Arts, actual: Arts
47129, predicted: Arts, actual: Arts
47263, predicted: Arts, actual: Arts
47319, predicted: Arts, actual: Arts
47367, predicted: Arts, actual: Arts
47375, predicted: Arts, actual: Arts
47392, predicted: Arts, actual: Arts
47446, predicted: Arts, actual: Arts
47451, predicted: Arts, actual: Arts
47474, predicted: Arts, actual: Arts
47502, predicted: Arts, actual: Arts
47636, predicted: Business, actual: Business
47749, predicted: Business, actual: Business
47762, predicted: Business, actual: Business
47885, predicted: Business, actual: Business
47912, predicted: Business, actual: Business
47965, predicted: Business, actual: Business
47984, predicted: Business, actual: Business
48029, predicted: Business, actual: Business
48057, predicted: Business, actual: Business
48108, predicted: Business, actual: Business
48111, predicted: Business, actual: Business
48120, predicted: Business, actual: Business
48194, predicted: Business, actual: Business
48199, predicted: Business, actual: Business
48365, predicted: Business, actual: Business
48458, predicted: Business, actual: Business
48534, predicted: Business, actual: Business
48540, predicted: Business, actual: Business
48880, predicted: Business, actual: Business
48891, predicted: Business, actual: Business
48949, predicted: Business, actual: Business
49068, predicted: Business, actual: Business
49078, predicted: Business, actual: Business
49117, predicted: Business, actual: Business
49127, predicted: Business, actual: Business
49211, predicted: Business, actual: Business
49235, predicted: Business, actual: Business
49526, predicted: Business, actual: Business
49572, predicted: Business, actual: Business
49713, predicted: Business, actual: Business
49727, predicted: Business, actual: Business
49951, predicted: Business, actual: Business
50088, predicted: Business, actual: Business
50152, predicted: Business, actual: Business
50317, predicted: Business, actual: Business
50358, predicted: Business, actual: Business
50359, predicted: Business, actual: Business
50435, predicted: Business, actual: Business
50495, predicted: Business, actual: Business
50637, predicted: Computers, actual: Computers
50662, predicted: Computers, actual: Computers
50694, predicted: Computers, actual: Computers
50696, predicted: Computers, actual: Computers
50778, predicted: Computers, actual: Computers
50863, predicted: Computers, actual: Computers
51016, predicted: Computers, actual: Computers
51193, predicted: Computers, actual: Computers
51295, predicted: Computers, actual: Computers
51372, predicted: Computers, actual: Computers
51383, predicted: Computers, actual: Computers
58183, predicted: Science, actual: Science
3553, predicted: Arts, actual: Arts
15551, predicted: Health, actual: Health
17076, predicted: Health, actual: Health
18589, predicted: Home, actual: Home
19145, predicted: Kids, actual: Kids
19576, predicted: Kids, actual: Kids
20045, predicted: News, actual: News
20096, predicted: News, actual: News
20958, predicted: News, actual: News
21505, predicted: Recreation, actual: Recreation
21578, predicted: Recreation, actual: Recreation
21621, predicted: Recreation, actual: Recreation
21719, predicted: Recreation, actual: Recreation
21807, predicted: Recreation, actual: Recreation
21834, predicted: Recreation, actual: Recreation
21897, predicted: Recreation, actual: Recreation
21913, predicted: Recreation, actual: Recreation
21950, predicted: Recreation, actual: Recreation
21972, predicted: Recreation, actual: Recreation
21992, predicted: Recreation, actual: Recreation
22057, predicted: Recreation, actual: Recreation
22079, predicted: Recreation, actual: Recreation
22084, predicted: Recreation, actual: Recreation
22147, predicted: Recreation, actual: Recreation
22155, predicted: Recreation, actual: Recreation
22215, predicted: Recreation, actual: Recreation
22309, predicted: Recreation, actual: Recreation
22350, predicted: Recreation, actual: Recreation
22392, predicted: Recreation, actual: Recreation
22630, predicted: Recreation, actual: Recreation
22702, predicted: Recreation, actual: Recreation
22836, predicted: Recreation, actual: Recreation
22933, predicted: Recreation, actual: Recreation
23002, predicted: Recreation, actual: Recreation
23086, predicted: Recreation, actual: Recreation
23160, predicted: Recreation, actual: Recreation
23287, predicted: Recreation, actual: Recreation
23325, predicted: Recreation, actual: Recreation
23332, predicted: Recreation, actual: Recreation
23333, predicted: Recreation, actual: Recreation
23419, predicted: Recreation, actual: Recreation
23461, predicted: Recreation, actual: Recreation
23471, predicted: Recreation, actual: Recreation
23518, predicted: Recreation, actual: Recreation
23619, predicted: Recreation, actual: Recreation
