ref id,Predicted,Actual
52866,"['Shopping', 'Arts', 'Recreation', 'Business']",Games
45211,"['Shopping', 'Business', 'Arts', 'Computers']",Adult
45627,"['Business', 'Shopping', 'Science', 'Computers']",Arts
48234,"['Business', 'Computers', 'Shopping', 'Arts']",Sports
48522,"['Business', 'Computers', 'Shopping', 'Society']",Regional
37132,"['Recreation', 'Regional', 'Sports', 'Business']",Society
37350,"['Arts', 'Shopping', 'Recreation', 'Computers']",Society
44105,"['Society', 'Home', 'Kids', 'Business']",Regional
44106,"['Computers', 'Arts', 'Business', 'News']",Home
44131,"['Business', 'Recreation', 'Games', 'Computers']",Home
44145,"['Business', 'Computers', 'Society', 'Health']",Home
44161,"['Home', 'Health', 'Business', 'Shopping']",Regional
44173,"['Business', 'Arts', 'Society', 'Shopping']",Home
44175,"['Recreation', 'Business', 'Arts', 'Health']",Home
44203,"['Regional', 'Society', 'Reference', 'News']",Kids
44244,"['News', 'Arts', 'Regional', 'Sports']",Kids
44327,"['Business', 'Arts', 'Recreation', 'Computers']",Regional
44340,"['Home', 'Society', 'Computers', 'Business']",Science
44399,"['Science', 'Home', 'Arts', 'Business']",Recreation
44401,"['Computers', 'Society', 'Business', 'Sports']",Recreation
44413,"['Health', 'Arts', 'Kids', 'Society']",Reference
44457,"['Business', 'Arts', 'Society', 'Computers']",Reference
44463,"['Business', 'Health', 'Reference', 'Computers']",Regional
44496,"['Business', 'Adult', 'Shopping', 'Sports']",Regional
44499,"['Shopping', 'Health', 'Business', 'Arts']",Regional
44506,"['News', 'Arts', 'Recreation', 'Sports']",Regional
44591,"['Arts', 'Business', 'Computers', 'Health']",Science
44598,"['Society', 'Arts', 'Business', 'Recreation']",Science
45148,"['Shopping', 'Arts', 'Sports', 'Recreation']",Adult
45181,"['Arts', 'Shopping', 'Business', 'Sports']",Adult
45237,"['Recreation', 'Arts', 'Business', 'Sports']",Adult
45758,"['Health', 'Business', 'Shopping', 'Society']",Arts
45835,"['Health', 'News', 'Kids', 'Business']",Arts
45987,"['Arts', 'Home', 'Health', 'Business']",Kids
46127,"['Society', 'Shopping', 'Business', 'Recreation']",Arts
46283,"['Computers', 'Sports', 'Business', 'Recreation']",Arts
46544,"['Arts', 'Kids', 'Computers', 'Recreation']",Games
46745,"['Sports', 'Computers', 'Recreation', 'Business']",Arts
46778,"['Business', 'Society', 'Computers', 'Kids']",Arts
46962,"['Society', 'Recreation', 'Computers', 'Sports']",Arts
47100,"['Sports', 'Arts', 'Recreation', 'Business']",Shopping
47451,"['Computers', 'Kids', 'Business', 'Shopping']",Arts
47490,"['Arts', 'Kids', 'News', 'Sports']",Recreation
47575,"['Health', 'Business', 'Sports', 'Recreation']",Arts
48528,"['Reference', 'Home', 'Adult', 'Computers']",Business
50614,"['Society', 'Business', 'Sports', 'Health']",Computers
51033,"['Sports', 'Recreation', 'Shopping', 'Business']",Computers
57207,"['Business', 'Health', 'Society', 'Shopping']",Recreation
57857,"['Health', 'Computers', 'Shopping', 'Business']",Reference
58058,"['Arts', 'Business', 'Recreation', 'Sports']",Regional
58120,"['Science', 'Sports', 'Recreation', 'Computers']",Regional
58187,"['Computers', 'Business', 'Shopping', 'Arts']",Science
13413,"['Shopping', 'Business', 'Recreation', 'Regional']",Computers
14311,"['Computers', 'Arts', 'Science', 'Kids']",Games
15667,"['Arts', 'Society', 'Computers', 'Recreation']",Health
18047,"['Business', 'Home', 'Science', 'Regional']",Society
19255,"['Health', 'Science', 'Recreation', 'Business']",Kids
19390,"['Science', 'Business', 'Health', 'Arts']",Kids
19603,"['Kids', 'Business', 'News', 'Regional']",Sports
21307,"['Regional', 'Business', 'Shopping', 'Recreation']",News
21349,"['Arts', 'Business', 'Regional', 'Recreation']",News
21362,"['Recreation', 'Home', 'Science', 'Arts']",News
21379,"['Sports', 'Recreation', 'Arts', 'Kids']",News
21386,"['Recreation', 'Society', 'Arts', 'Reference']",News
21403,"['Science', 'Reference', 'Regional', 'Kids']",News
22522,"['Health', 'Business', 'Regional', 'Science']",Recreation
23061,"['Reference', 'News', 'Society', 'Games']",Recreation
23346,"['Recreation', 'Business', 'Science', 'Arts']",Society
23438,"['Arts', 'Reference', 'Recreation', 'Computers']",Society
23744,"['Recreation', 'Business', 'Arts', 'News']",Society
23986,"['Recreation', 'Science', 'Business', 'Kids']",Society
25288,"['News', 'Health', 'Arts', 'Business']",Reference
25304,"['Reference', 'News', 'Computers', 'Science']",Society
25382,"['Computers', 'Recreation', 'Business', 'Arts']",Reference
25460,"['Recreation', 'Home', 'Science', 'Business']",Reference
25480,"['Computers', 'Shopping', 'Science', 'Arts']",Reference
25514,"['Health', 'Science', 'Computers', 'Recreation']",Reference
25593,"['Business', 'Shopping', 'Regional', 'Science']",Reference
25628,"['Business', 'Recreation', 'Computers', 'Science']",Reference
25732,"['Recreation', 'Arts', 'Regional', 'Business']",Reference
25794,"['Recreation', 'Science', 'Health', 'Arts']",Reference
25905,"['Business', 'Computers', 'Shopping', 'Recreation']",Reference
25956,"['Business', 'Computers', 'Health', 'Recreation']",Reference
26039,"['Computers', 'Health', 'Science', 'Business']",Reference
26047,"['Computers', 'Business', 'Arts', 'Recreation']",Reference
26077,"['Health', 'Business', 'Arts', 'Science']",Reference
26088,"['Recreation', 'Business', 'Science', 'Arts']",Reference
26129,"['Reference', 'Arts', 'Kids', 'Recreation']",Shopping
26285,"['Arts', 'Reference', 'Kids', 'Recreation']",Shopping
26298,"['Arts', 'Business', 'Society', 'Kids']",Reference
26468,"['Games', 'News', 'Recreation', 'Adult']",Reference
26525,"['Sports', 'News', 'Recreation', 'Computers']",Reference
26539,"['Society', 'Arts', 'Recreation', 'Kids']",Reference
26573,"['Society', 'Sports', 'News', 'Business']",Reference
26655,"['Business', 'Computers', 'Arts', 'News']",Regional
26661,"['Business', 'Recreation', 'Sports', 'Arts']",Regional
26667,"['Shopping', 'Recreation', 'Arts', 'Business']",Regional
26692,"['Society', 'Arts', 'News', 'Science']",Regional
26722,"['Health', 'Arts', 'Business', 'Recreation']",Regional
26729,"['Science', 'News', 'Health', 'Recreation']",Regional
26750,"['Business', 'Arts', 'Home', 'Recreation']",Regional
26754,"['Science', 'Computers', 'Home', 'Recreation']",Regional
26762,"['Society', 'Arts', 'Recreation', 'Computers']",Regional
26842,"['Health', 'Business', 'Arts', 'Reference']",Regional
26861,"['Business', 'Science', 'Recreation', 'Games']",Regional
26942,"['Recreation', 'Science', 'Business', 'Society']",Regional
27339,"['Recreation', 'Arts', 'News', 'Kids']",Science
27362,"['Business', 'Recreation', 'Reference', 'Computers']",Science
27648,"['Health', 'Home', 'Recreation', 'Business']",Science
27687,"['Kids', 'Games', 'Arts', 'Recreation']",Science
27836,"['Society', 'Business', 'Shopping', 'Sports']",Science
27907,"['Business', 'Sports', 'Society', 'Computers']",Science
28220,"['Computers', 'Business', 'Recreation', 'Arts']",Science
28458,"['Arts', 'Recreation', 'News', 'Regional']",Science
28483,"['Arts', 'Computers', 'Business', 'Society']",Science
28766,"['Health', 'Computers', 'Recreation', 'Home']",Science
28786,"['Health', 'Computers', 'Recreation', 'Home']",Science
29028,"['Sports', 'Arts', 'Business', 'Recreation']",Science
29049,"['Computers', 'Business', 'Arts', 'Kids']",Science
29051,"['Business', 'Computers', 'Recreation', 'Regional']",Science
29137,"['Computers', 'Business', 'Health', 'Recreation']",Science
29414,"['Recreation', 'Arts', 'Business', 'Games']",Shopping
29426,"['Business', 'News', 'Recreation', 'Sports']",Shopping
29508,"['Recreation', 'Arts', 'Business', 'Computers']",Shopping
29511,"['Recreation', 'Business', 'Home', 'Arts']",Shopping
29522,"['Science', 'Business', 'Arts', 'News']",Shopping
29544,"['Business', 'Arts', 'Games', 'Recreation']",Shopping
29724,"['Business', 'Recreation', 'Home', 'Arts']",Shopping
29736,"['Recreation', 'Business', 'Science', 'Kids']",Shopping
29989,"['Computers', 'Arts', 'News', 'Society']",Shopping
30312,"['Society', 'Arts', 'Kids', 'Computers']",Shopping
30467,"['Arts', 'Sports', 'Recreation', 'Society']",Shopping
30863,"['Computers', 'Business', 'Sports', 'Recreation']",Shopping
31285,"['Computers', 'Business', 'Society', 'Health']",Shopping
32052,"['Home', 'Society', 'Science', 'Business']",Shopping
32214,"['Business', 'Recreation', 'Sports', 'Society']",Shopping
32239,"['Society', 'Business', 'Regional', 'Computers']",Shopping
32452,"['Business', 'Arts', 'Society', 'Recreation']",Shopping
32697,"['Society', 'Health', 'Kids', 'Business']",Shopping
32979,"['Sports', 'Games', 'Kids', 'Arts']",Shopping
33064,"['Arts', 'Society', 'Sports', 'Recreation']",Shopping
33469,"['Computers', 'Games', 'Kids', 'Sports']",Shopping
34858,"['Adult', 'Computers', 'Shopping', 'Arts']",Society
35722,"['Kids', 'Computers', 'Home', 'Reference']",Society
36322,"['Business', 'Sports', 'News', 'Recreation']",Society
36328,"['Business', 'Computers', 'Arts', 'Shopping']",Society
36361,"['Sports', 'Business', 'Kids', 'Arts']",Society
36643,"['Arts', 'Adult', 'Shopping', 'Sports']",Society
36657,"['Shopping', 'Arts', 'Health', 'News']",Society
36665,"['Health', 'Sports', 'Recreation', 'Shopping']",Society
36668,"['Sports', 'Arts', 'Recreation', 'Computers']",Society
36687,"['Arts', 'Computers', 'Shopping', 'Sports']",Society
36753,"['Health', 'Arts', 'Business', 'Kids']",Society
36790,"['Sports', 'Recreation', 'Kids', 'Business']",Society
37238,"['Sports', 'Arts', 'Recreation', 'Business']",Society
37288,"['Business', 'Computers', 'Arts', 'Shopping']",Society
37377,"['Arts', 'Kids', 'Games', 'Sports']",Society
38209,"['Science', 'Society', 'Reference', 'Computers']",Sports
