ref id,Predicted,Actual
49773,"['Business', 'Shopping', 'Recreation', 'Arts']",Business
47238,"['Sports', 'Arts', 'Shopping', 'Business']",Arts
47293,"['Arts', 'News', 'Health', 'Regional']",Arts
47311,"['Society', 'Business', 'Arts', 'Health']",Arts
47365,"['Arts', 'Society', 'Sports', 'Business']",Arts
47459,"['Arts', 'Computers', 'Business', 'Games']",Arts
47549,"['Arts', 'Computers', 'News', 'Society']",Arts
49552,"['Computers', 'Business', 'Arts', 'Recreation']",Business
49559,"['Business', 'Computers', 'Society', 'Kids']",Business
49564,"['Society', 'Science', 'Computers', 'Business']",Business
49568,"['Computers', 'Business', 'Society', 'Science']",Business
49574,"['Computers', 'Business', 'Arts', 'Society']",Business
49587,"['Business', 'Computers', 'Health', 'Sports']",Business
49600,"['Business', 'Sports', 'Arts', 'Shopping']",Business
49619,"['Arts', 'Business', 'Computers', 'News']",Business
49667,"['Shopping', 'Business', 'Computers', 'Science']",Business
49697,"['Business', 'Sports', 'Computers', 'Shopping']",Business
49701,"['Business', 'Science', 'Shopping', 'Society']",Business
49714,"['Business', 'Arts', 'Shopping', 'Computers']",Business
49740,"['Business', 'Science', 'Computers', 'Society']",Business
52683,"['Computers', 'Business', 'Shopping', 'Society']",Computers
52707,"['Computers', 'Sports', 'Shopping', 'Games']",Computers
52720,"['Computers', 'Shopping', 'Society', 'Arts']",Computers
52729,"['Computers', 'Business', 'Arts', 'Kids']",Computers
52733,"['Computers', 'Society', 'Sports', 'Arts']",Computers
52749,"['Computers', 'Business', 'Shopping', 'Sports']",Computers
52780,"['Business', 'Computers', 'Society', 'Sports']",Computers
52789,"['Business', 'Computers', 'Sports', 'Shopping']",Computers
52830,"['Computers', 'Arts', 'Shopping', 'Kids']",Computers
52837,"['Computers', 'Business', 'Shopping', 'Sports']",Computers
52846,"['Games', 'Shopping', 'Kids', 'Computers']",Games
52858,"['Games', 'Kids', 'Arts', 'Society']",Games
45276,"['Adult', 'Society', 'Computers', 'Business']",Adult
45409,"['Adult', 'Society', 'Sports', 'Regional']",Adult
45541,"['Arts', 'Society', 'Reference', 'Business']",Arts
45627,"['Business', 'Shopping', 'Science', 'Arts']",Arts
45832,"['Arts', 'Business', 'Shopping', 'Society']",Arts
45949,"['Arts', 'Society', 'Shopping', 'Kids']",Arts
45951,"['Society', 'Arts', 'Shopping', 'Kids']",Arts
46041,"['Arts', 'Society', 'Sports', 'Kids']",Arts
46221,"['Arts', 'Business', 'Home', 'Society']",Arts
46320,"['Arts', 'Reference', 'Shopping', 'Computers']",Arts
46425,"['Business', 'Society', 'Arts', 'Home']",Arts
46510,"['Arts', 'Society', 'Kids', 'Business']",Arts
46567,"['Arts', 'Shopping', 'Kids', 'Society']",Arts
46887,"['Arts', 'Recreation', 'Sports', 'Computers']",Arts
46930,"['Arts', 'Business', 'Shopping', 'Games']",Arts
47118,"['Arts', 'Business', 'Recreation', 'Sports']",Arts
48141,"['Business', 'Shopping', 'Computers', 'Recreation']",Business
