ref id,Predicted,Actual
52866,"['Shopping', 'Recreation', 'Arts', 'Business']",Games
52669,"['Arts', 'Business', 'Shopping', 'Recreation']",Computers
45211,"['Shopping', 'Business', 'Arts', 'Computers']",Adult
48234,"['Business', 'Computers', 'Shopping', 'Arts']",Sports
48522,"['Business', 'Computers', 'Shopping', 'Society']",Regional
37132,"['Sports', 'Recreation', 'Regional', 'Business']",Society
37350,"['Arts', 'Computers', 'Shopping', 'Recreation']",Society
44105,"['Home', 'Society', 'Business', 'Kids']",Regional
44131,"['Business', 'Recreation', 'Games', 'Shopping']",Home
44138,"['Business', 'Shopping', 'Arts', 'Games']",Home
44145,"['Business', 'Computers', 'Reference', 'Shopping']",Home
44161,"['Home', 'Health', 'Business', 'Shopping']",Regional
44173,"['Business', 'Society', 'Arts', 'Shopping']",Home
44175,"['Recreation', 'Business', 'Adult', 'Arts']",Home
44203,"['Regional', 'Society', 'Reference', 'News']",Kids
44244,"['News', 'Regional', 'Arts', 'Sports']",Kids
44327,"['Business', 'Arts', 'Recreation', 'Society']",Regional
44340,"['Home', 'Society', 'Business', 'Recreation']",Science
44399,"['Science', 'Home', 'Arts', 'Kids']",Recreation
44401,"['Computers', 'Society', 'Business', 'Sports']",Recreation
44413,"['Health', 'Arts', 'Kids', 'Society']",Reference
44457,"['Business', 'Society', 'Arts', 'Computers']",Reference
44463,"['Reference', 'Business', 'Computers', 'Shopping']",Regional
44496,"['Business', 'Adult', 'Shopping', 'Sports']",Regional
44499,"['Shopping', 'Health', 'Business', 'Arts']",Regional
44506,"['News', 'Arts', 'Recreation', 'Sports']",Regional
44598,"['Society', 'Arts', 'Business', 'Regional']",Science
44632,"['Regional', 'Society', 'Home', 'Business']",Shopping
45148,"['Arts', 'Sports', 'Shopping', 'Recreation']",Adult
45181,"['Arts', 'Shopping', 'Business', 'Sports']",Adult
45758,"['Health', 'Business', 'Shopping', 'Society']",Arts
45835,"['Health', 'News', 'Kids', 'Business']",Arts
45987,"['Arts', 'Home', 'Business', 'Computers']",Kids
46127,"['Society', 'Shopping', 'Business', 'Recreation']",Arts
46283,"['Computers', 'Sports', 'Science', 'Recreation']",Arts
46544,"['Arts', 'Kids', 'Sports', 'Society']",Games
46745,"['Sports', 'Computers', 'Recreation', 'Business']",Arts
46778,"['Society', 'Business', 'Computers', 'Kids']",Arts
46962,"['Games', 'Society', 'Recreation', 'Health']",Arts
47100,"['Sports', 'Arts', 'Recreation', 'Business']",Shopping
47435,"['Business', 'Computers', 'Recreation', 'Shopping']",Arts
47451,"['Computers', 'Kids', 'Business', 'Shopping']",Arts
47490,"['Arts', 'Kids', 'Science', 'Sports']",Recreation
47575,"['Health', 'Sports', 'Business', 'Recreation']",Arts
47818,"['Health', 'Society', 'Arts', 'Science']",Business
48528,"['Reference', 'Home', 'Shopping', 'Computers']",Business
49846,"['Computers', 'News', 'Arts', 'Science']",Business
51033,"['Shopping', 'Sports', 'Recreation', 'Business']",Computers
57207,"['Business', 'Health', 'Society', 'Shopping']",Recreation
57857,"['Health', 'Computers', 'Shopping', 'Business']",Reference
58058,"['Arts', 'Business', 'Society', 'Recreation']",Regional
58120,"['Science', 'Society', 'Sports', 'Shopping']",Regional
58187,"['Shopping', 'Business', 'Society', 'Computers']",Science
13413,"['Shopping', 'Business', 'Recreation', 'Regional']",Computers
14311,"['Computers', 'Arts', 'Science', 'Kids']",Games
15667,"['Arts', 'Society', 'Recreation', 'News']",Health
17920,"['Shopping', 'Recreation', 'Business', 'Science']",Health
18011,"['Business', 'Arts', 'Recreation', 'Computers']",Home
18047,"['Home', 'Business', 'Science', 'Regional']",Society
18721,"['Adult', 'Kids', 'Business', 'Recreation']",Home
19255,"['Health', 'Science', 'Recreation', 'Business']",Kids
