ref id,Predicted,Actual
52866,"['Shopping', 'Recreation', 'Arts', 'Business']",Games
52669,"['Arts', 'Business', 'Shopping', 'Recreation']",Computers
45211,"['Shopping', 'Business', 'Arts', 'Computers']",Adult
48234,"['Business', 'Computers', 'Shopping', 'Arts']",Sports
48522,"['Business', 'Computers', 'Shopping', 'Society']",Regional
51590,"['Society', 'Arts', 'Kids', 'Business']",Computers
37132,"['Regional', 'Sports', 'Recreation', 'Business']",Society
37350,"['Computers', 'Arts', 'Shopping', 'Recreation']",Society
39656,"['Kids', 'Business', 'Computers', 'Arts']",Sports
44105,"['Society', 'Home', 'Kids', 'Business']",Regional
44131,"['Business', 'Recreation', 'Games', 'Shopping']",Home
44138,"['Business', 'Shopping', 'Arts', 'Games']",Home
44145,"['Business', 'Computers', 'Reference', 'Society']",Home
44161,"['Home', 'Health', 'Business', 'Kids']",Regional
44173,"['Business', 'Society', 'Arts', 'Shopping']",Home
44175,"['Recreation', 'Business', 'Arts', 'Health']",Home
44203,"['Regional', 'Society', 'Reference', 'News']",Kids
44244,"['News', 'Regional', 'Arts', 'Sports']",Kids
44327,"['Business', 'Arts', 'Recreation', 'Society']",Regional
44340,"['Home', 'Society', 'Business', 'Recreation']",Science
44399,"['Science', 'Home', 'Business', 'Arts']",Recreation
44401,"['Computers', 'Society', 'Business', 'Sports']",Recreation
44413,"['Health', 'Kids', 'Arts', 'Computers']",Reference
44457,"['Business', 'Society', 'Arts', 'Computers']",Reference
44463,"['Reference', 'Business', 'Computers', 'Arts']",Regional
44496,"['Business', 'Adult', 'Shopping', 'Sports']",Regional
44499,"['Shopping', 'Health', 'Business', 'Arts']",Regional
44506,"['News', 'Arts', 'Recreation', 'Sports']",Regional
44591,"['Arts', 'Computers', 'Business', 'Health']",Science
44598,"['Society', 'Arts', 'Business', 'Recreation']",Science
44632,"['Regional', 'Society', 'Business', 'Home']",Shopping
45148,"['Shopping', 'Arts', 'Sports', 'Recreation']",Adult
45181,"['Arts', 'Shopping', 'Business', 'Sports']",Adult
45758,"['Health', 'Business', 'Shopping', 'Society']",Arts
45835,"['Health', 'News', 'Kids', 'Business']",Arts
45987,"['Arts', 'Home', 'Games', 'Business']",Kids
46127,"['Society', 'Shopping', 'Business', 'Recreation']",Arts
46283,"['Computers', 'Business', 'Sports', 'Science']",Arts
46745,"['Sports', 'Computers', 'Business', 'Recreation']",Arts
46778,"['Society', 'Business', 'Kids', 'Computers']",Arts
46962,"['Society', 'Games', 'Recreation', 'Business']",Arts
47100,"['Sports', 'Arts', 'Recreation', 'Business']",Shopping
47435,"['Business', 'Recreation', 'Computers', 'Shopping']",Arts
47451,"['Kids', 'Business', 'Computers', 'Shopping']",Arts
47490,"['Kids', 'Arts', 'News', 'Science']",Recreation
47575,"['Health', 'Business', 'Sports', 'Recreation']",Arts
48528,"['Reference', 'Computers', 'Home', 'Shopping']",Business
49846,"['Computers', 'News', 'Arts', 'Science']",Business
51033,"['Sports', 'Shopping', 'Business', 'Recreation']",Computers
57207,"['Business', 'Society', 'Health', 'Shopping']",Recreation
57857,"['Computers', 'Health', 'Shopping', 'Business']",Reference
58058,"['Business', 'Arts', 'Society', 'Kids']",Regional
58120,"['Science', 'Kids', 'Sports', 'Society']",Regional
58187,"['Business', 'Kids', 'Shopping', 'Society']",Science
13413,"['Shopping', 'Business', 'Recreation', 'Regional']",Computers
14311,"['Computers', 'Arts', 'Science', 'Kids']",Games
15667,"['Arts', 'Society', 'Recreation', 'News']",Health
18011,"['Business', 'Arts', 'Recreation', 'Computers']",Home
18047,"['Business', 'Home', 'Science', 'Regional']",Society
18721,"['Adult', 'Business', 'Kids', 'Recreation']",Home
19255,"['Health', 'Science', 'Business', 'Recreation']",Kids
