ref id,Predicted,Actual
49773,"['Business', 'Shopping', 'Recreation', 'Arts']",Business
47238,"['Arts', 'Sports', 'Business', 'Regional']",Arts
47293,"['Arts', 'News', 'Health', 'Regional']",Arts
47311,"['Society', 'Business', 'Arts', 'Health']",Arts
47365,"['Arts', 'Business', 'Society', 'Sports']",Arts
47459,"['Arts', 'Computers', 'Games', 'Business']",Arts
47549,"['Arts', 'Computers', 'News', 'Business']",Arts
49552,"['Computers', 'Arts', 'Business', 'Society']",Business
49559,"['Business', 'Kids', 'Society', 'Computers']",Business
49564,"['Society', 'Science', 'Business', 'Computers']",Business
49568,"['Computers', 'Business', 'Society', 'Reference']",Business
49574,"['Computers', 'Business', 'Arts', 'Society']",Business
49587,"['Health', 'Business', 'Computers', 'Sports']",Business
49600,"['Business', 'Sports', 'Arts', 'Society']",Business
49619,"['Arts', 'Business', 'Computers', 'News']",Business
49667,"['Shopping', 'Business', 'Computers', 'Science']",Business
49697,"['Business', 'Sports', 'Shopping', 'Regional']",Business
49701,"['Business', 'Shopping', 'Science', 'Computers']",Business
49714,"['Business', 'Arts', 'Kids', 'Shopping']",Business
49740,"['Business', 'Science', 'Computers', 'Society']",Business
52683,"['Computers', 'Business', 'Shopping', 'Society']",Computers
52707,"['Computers', 'Games', 'Sports', 'Kids']",Computers
52720,"['Computers', 'Shopping', 'Business', 'Society']",Computers
52729,"['Computers', 'Business', 'Arts', 'Kids']",Computers
52733,"['Computers', 'Society', 'Arts', 'Sports']",Computers
52749,"['Computers', 'Business', 'Shopping', 'Health']",Computers
52780,"['Business', 'Computers', 'Society', 'Kids']",Computers
52789,"['Business', 'Kids', 'Computers', 'Sports']",Computers
52830,"['Computers', 'Arts', 'Shopping', 'Kids']",Computers
52837,"['Computers', 'Business', 'Shopping', 'Kids']",Computers
52846,"['Games', 'Kids', 'Shopping', 'Business']",Games
52858,"['Games', 'Kids', 'Arts', 'Society']",Games
45276,"['Adult', 'Computers', 'Society', 'Business']",Adult
45409,"['Adult', 'Society', 'Kids', 'Regional']",Adult
45541,"['Arts', 'Society', 'Business', 'Reference']",Arts
45627,"['Business', 'Shopping', 'Arts', 'Science']",Arts
45832,"['Arts', 'Business', 'Kids', 'Shopping']",Arts
45949,"['Arts', 'Society', 'Kids', 'Shopping']",Arts
45951,"['Society', 'Arts', 'Kids', 'Shopping']",Arts
46041,"['Arts', 'Society', 'Sports', 'Kids']",Arts
46221,"['Arts', 'Business', 'Home', 'Society']",Arts
46320,"['Arts', 'Reference', 'Shopping', 'Kids']",Arts
46425,"['Business', 'Arts', 'Home', 'Society']",Arts
46510,"['Arts', 'Society', 'Kids', 'Business']",Arts
46567,"['Arts', 'Shopping', 'Kids', 'Adult']",Arts
46887,"['Arts', 'Recreation', 'Sports', 'Business']",Arts
46930,"['Arts', 'Business', 'Games', 'Shopping']",Arts
47118,"['Arts', 'Business', 'Recreation', 'Sports']",Arts
48141,"['Business', 'Shopping', 'Computers', 'Recreation']",Business
48168,"['Business', 'Arts', 'Health', 'Science']",Business
48187,"['Business', 'Shopping', 'Sports', 'Recreation']",Business
48208,"['Sports', 'Shopping', 'Business', 'Arts']",Business
48223,"['Business', 'Arts', 'Shopping', 'Society']",Business
48252,"['Shopping', 'Business', 'Computers', 'Recreation']",Business
48267,"['Shopping', 'Business', 'Arts', 'Kids']",Business
48282,"['Health', 'Shopping', 'Business', 'Regional']",Business
48323,"['Business', 'Computers', 'Society', 'Shopping']",Business
48330,"['Business', 'Sports', 'Science', 'Shopping']",Business
48366,"['Business', 'Games', 'Society', 'Shopping']",Business
48368,"['Business', 'Computers', 'Shopping', 'Science']",Business
48432,"['Business', 'Computers', 'Society', 'Health']",Business
48440,"['Business', 'Sports', 'Health', 'Science']",Business
48445,"['Computers', 'Business', 'Health', 'Society']",Business
48473,"['Business', 'Computers', 'Kids', 'Arts']",Business
48506,"['Business', 'Arts', 'Kids', 'Reference']",Business
48507,"['Business', 'Arts', 'Sports', 'Kids']",Business
48519,"['Computers', 'Business', 'Science', 'Sports']",Business
48532,"['Business', 'Science', 'Computers', 'Shopping']",Business
48536,"['Business', 'Science', 'Computers', 'Regional']",Business
48557,"['Business', 'Computers', 'Science', 'Society']",Business
48566,"['Business', 'Science', 'Society', 'Health']",Business
48585,"['Computers', 'Business', 'Science', 'Shopping']",Business
48589,"['Business', 'Computers', 'Science', 'Regional']",Business
48591,"['Shopping', 'Business', 'Computers', 'Science']",Shopping
48597,"['Computers', 'Business', 'Regional', 'Reference']",Business
48613,"['Business', 'Health', 'Computers', 'Society']",Business
48630,"['Business', 'Society', 'Computers', 'Kids']",Business
48657,"['Business', 'News', 'Society', 'Science']",Business
48664,"['Business', 'Shopping', 'Arts', 'Reference']",Business
48717,"['Business', 'Regional', 'Science', 'Society']",Business
48724,"['Business', 'Home', 'Society', 'Regional']",Business
48731,"['Society', 'Arts', 'Recreation', 'Business']",Business
48753,"['Business', 'Shopping', 'Science', 'Computers']",Business
48772,"['Business', 'Society', 'Recreation', 'Regional']",Business
48789,"['Business', 'Science', 'Computers', 'Shopping']",Business
48792,"['Computers', 'Business', 'Science', 'Shopping']",Business
48851,"['Business', 'Computers', 'Shopping', 'Reference']",Business
48871,"['Business', 'Regional', 'Reference', 'Kids']",Business
48872,"['Business', 'Society', 'Home', 'Regional']",Business
48877,"['Business', 'Society', 'Computers', 'Arts']",Business
48915,"['Business', 'Regional', 'Society', 'Reference']",Business
48960,"['Business', 'Arts', 'Society', 'Shopping']",Business
49006,"['Shopping', 'Business', 'Science', 'Computers']",Business
49021,"['Business', 'Regional', 'Computers', 'Science']",Science
49022,"['Business', 'Computers', 'Regional', 'Shopping']",Business
49024,"['Business', 'Health', 'Recreation', 'Computers']",Business
49037,"['Business', 'Science', 'Health', 'Society']",Business
49043,"['Health', 'Business', 'Regional', 'Society']",Business
49075,"['Business', 'Computers', 'Regional', 'Shopping']",Business
49091,"['Business', 'Science', 'Shopping', 'Health']",Business
49101,"['Recreation', 'Shopping', 'Business', 'Arts']",Business
49128,"['Shopping', 'Business', 'Regional', 'Sports']",Business
49151,"['Business', 'Arts', 'Computers', 'Recreation']",Business
49213,"['Business', 'Computers', 'Health', 'Society']",Business
49229,"['Business', 'Society', 'Computers', 'Reference']",Business
49230,"['Business', 'Arts', 'Society', 'Kids']",Business
49253,"['Business', 'Society', 'Recreation', 'Computers']",Business
49260,"['Business', 'Shopping', 'Arts', 'Society']",Business
49271,"['Business', 'Science', 'Shopping', 'Sports']",Business
49346,"['Business', 'Health', 'Computers', 'Society']",Business
49358,"['Business', 'Health', 'Science', 'Society']",Business
49362,"['Business', 'Science', 'Computers', 'Society']",Business
49368,"['Business', 'Society', 'Science', 'Regional']",Business
49390,"['Business', 'Society', 'Shopping', 'Regional']",Business
49408,"['Business', 'Regional', 'Computers', 'Society']",Business
49422,"['Business', 'Shopping', 'Kids', 'Arts']",Business
49435,"['Business', 'Home', 'News', 'Shopping']",Business
49444,"['Business', 'Health', 'Computers', 'Society']",Business
49490,"['Business', 'Shopping', 'Computers', 'Arts']",Business
49515,"['Business', 'Computers', 'Shopping', 'Regional']",Business
49545,"['Science', 'Computers', 'Business', 'Society']",Business
51543,"['Business', 'Shopping', 'Computers', 'Arts']",Computers
51555,"['Business', 'Computers', 'Shopping', 'Science']",Computers
51614,"['Computers', 'Society', 'Kids', 'Arts']",Computers
51647,"['Computers', 'Business', 'Shopping', 'Games']",Computers
51665,"['Business', 'Computers', 'Arts', 'Shopping']",Computers
51691,"['Computers', 'Business', 'Society', 'Regional']",Computers
51694,"['Business', 'Computers', 'Shopping', 'Sports']",Computers
51699,"['Computers', 'Business', 'Society', 'Regional']",Computers
51743,"['Computers', 'Business', 'Society', 'Arts']",Computers
51795,"['Computers', 'Business', 'Arts', 'Science']",Computers
51828,"['Computers', 'Shopping', 'Arts', 'Kids']",Computers
51829,"['Computers', 'Games', 'Shopping', 'Business']",Computers
51923,"['Computers', 'Business', 'Society', 'Reference']",Computers
51947,"['Computers', 'Business', 'Science', 'Society']",Computers
51959,"['Computers', 'Business', 'Science', 'Society']",Computers
52060,"['Computers', 'Business', 'Society', 'Science']",Computers
52125,"['Computers', 'Sports', 'Business', 'Arts']",Computers
52147,"['Computers', 'Sports', 'Kids', 'Business']",Computers
52169,"['Computers', 'Business', 'Science', 'Shopping']",Computers
52250,"['Computers', 'Business', 'Society', 'Shopping']",Computers
52280,"['Business', 'Computers', 'Shopping', 'Arts']",Computers
52334,"['Computers', 'Business', 'Shopping', 'Science']",Computers
52337,"['Computers', 'Business', 'Science', 'Reference']",Computers
52374,"['Computers', 'Business', 'Shopping', 'Science']",Computers
52405,"['Computers', 'Business', 'Science', 'Reference']",Computers
52414,"['Business', 'Computers', 'Science', 'Society']",Computers
52427,"['Computers', 'Business', 'Shopping', 'Kids']",Computers
52449,"['Computers', 'Business', 'Society', 'Shopping']",Computers
52457,"['Computers', 'Business', 'Society', 'Games']",Computers
52514,"['Computers', 'Business', 'Society', 'Arts']",Computers
52534,"['Computers', 'Business', 'Society', 'Arts']",Computers
52564,"['Business', 'Health', 'Computers', 'Arts']",Computers
52580,"['Computers', 'Science', 'Society', 'Kids']",Computers
52593,"['Computers', 'Kids', 'Arts', 'Reference']",Computers
52650,"['Computers', 'Arts', 'Business', 'Kids']",Computers
58230,"['Science', 'Society', 'Business', 'Computers']",Science
4053,"['Arts', 'Home', 'Computers', 'Science']",Arts
37290,"['Society', 'Sports', 'Business', 'Arts']",Society
37301,"['Society', 'Shopping', 'Reference', 'Regional']",Society
37517,"['Society', 'Kids', 'Business', 'Computers']",Society
37919,"['Society', 'Computers', 'Arts', 'Sports']",Society
37932,"['Society', 'Business', 'Computers', 'Arts']",Society
38254,"['Sports', 'Business', 'Computers', 'Arts']",Sports
38304,"['Sports', 'Kids', 'Society', 'Business']",Sports
38330,"['Sports', 'Regional', 'News', 'Society']",Sports
38405,"['Sports', 'Arts', 'Kids', 'Business']",Sports
38436,"['Sports', 'Shopping', 'Society', 'Health']",Sports
38447,"['Sports', 'Games', 'Kids', 'Business']",Sports
38466,"['Sports', 'News', 'Business', 'Regional']",Sports
38496,"['Sports', 'News', 'Business', 'Regional']",Sports
38674,"['Sports', 'Games', 'Shopping', 'Arts']",Sports
38803,"['Sports', 'Arts', 'Business', 'Society']",Sports
38868,"['Sports', 'Arts', 'Shopping', 'Recreation']",Sports
