ref id,Predicted,Actual
52866,"['Shopping', 'Arts']",Games
47311,"['Society', 'Business']",Arts
49552,"['Computers', 'Arts']",Business
49564,"['Computers', 'Society']",Business
52669,"['Arts', 'Business']",Computers
45211,"['Shopping', 'Business']",Adult
45627,"['Business', 'Shopping']",Arts
48208,"['Sports', 'Shopping']",Business
48234,"['Business', 'Computers']",Sports
48282,"['Health', 'Shopping']",Business
48522,"['Business', 'Computers']",Regional
48731,"['Society', 'Arts']",Business
49021,"['Business', 'Regional']",Science
49101,"['Recreation', 'Shopping']",Business
49545,"['Science', 'Computers']",Business
51543,"['Business', 'Shopping']",Computers
52280,"['Shopping', 'Business']",Computers
37132,"['Recreation', 'Regional']",Society
37350,"['Arts', 'Shopping']",Society
41486,"['Arts', 'Kids']",Sports
43354,"['Arts', 'Kids']",Sports
43400,"['Society', 'Reference']",Regional
44105,"['Society', 'Home']",Regional
44106,"['Computers', 'Arts']",Home
44131,"['Business', 'Recreation']",Home
44136,"['Computers', 'Business']",Society
44138,"['Business', 'Shopping']",Home
44145,"['Business', 'Computers']",Home
44161,"['Home', 'Health']",Regional
44173,"['Business', 'Arts']",Home
44175,"['Recreation', 'Business']",Home
44190,"['Sports', 'Arts']",Kids
44203,"['Regional', 'Society']",Kids
44244,"['News', 'Arts']",Kids
44316,"['Business', 'Regional']",Recreation
44318,"['Business', 'Recreation']",Regional
44327,"['Business', 'Arts']",Regional
44340,"['Home', 'Society']",Science
44376,"['Business', 'Shopping']",Recreation
44399,"['Science', 'Home']",Recreation
44401,"['Computers', 'Society']",Recreation
44407,"['Business', 'Recreation']",Regional
44413,"['Health', 'Arts']",Reference
44457,"['Business', 'Arts']",Reference
44463,"['Business', 'Health']",Regional
44496,"['Business', 'Adult']",Regional
44499,"['Shopping', 'Health']",Regional
44506,"['News', 'Arts']",Regional
44583,"['Computers', 'Business']",Science
44591,"['Arts', 'Business']",Science
44598,"['Society', 'Arts']",Science
44632,"['Home', 'Society']",Shopping
44784,"['Business', 'Recreation']",Sports
45148,"['Shopping', 'Arts']",Adult
45181,"['Arts', 'Shopping']",Adult
45237,"['Recreation', 'Arts']",Adult
45758,"['Health', 'Business']",Arts
45835,"['Health', 'News']",Arts
45987,"['Arts', 'Home']",Kids
46127,"['Society', 'Shopping']",Arts
46220,"['Home', 'Society']",Arts
46283,"['Computers', 'Sports']",Arts
46300,"['Society', 'Sports']",Arts
46439,"['Recreation', 'Business']",Arts
46500,"['Society', 'Computers']",Arts
46544,"['Arts', 'Kids']",Games
46587,"['Shopping', 'Business']",Arts
46691,"['Kids', 'Society']",Arts
46745,"['Sports', 'Computers']",Arts
46765,"['Business', 'Shopping']",Arts
46778,"['Business', 'Society']",Arts
46781,"['Society', 'News']",Arts
46962,"['Society', 'Recreation']",Arts
46964,"['Computers', 'Reference']",Arts
46979,"['Society', 'Sports']",Arts
47077,"['Society', 'Kids']",Arts
47100,"['Sports', 'Arts']",Shopping
47385,"['Computers', 'Business']",Arts
47420,"['Shopping', 'Business']",Arts
47435,"['Business', 'Computers']",Arts
47451,"['Computers', 'Kids']",Arts
47490,"['Arts', 'Kids']",Recreation
47575,"['Health', 'Business']",Arts
47678,"['Recreation', 'Shopping']",Business
47743,"['Recreation', 'Computers']",Business
47786,"['Computers', 'Sports']",Business
47818,"['Health', 'Society']",Business
47963,"['Science', 'Society']",Business
48037,"['Science', 'Computers']",Business
48050,"['Business', 'Science']",Society
48246,"['Sports', 'Shopping']",Business
48528,"['Reference', 'Home']",Business
48626,"['Arts', 'Computers']",Business
48814,"['Shopping', 'Recreation']",Business
49276,"['Society', 'Arts']",Business
49846,"['News', 'Computers']",Business
50380,"['Home', 'Shopping']",Business
50604,"['Adult', 'Arts']",Computers
50614,"['Society', 'Business']",Computers
51033,"['Sports', 'Recreation']",Computers
51065,"['Business', 'Shopping']",Computers
51081,"['Computers', 'Business']",Science
51361,"['Health', 'Society']",Computers
57056,"['Business', 'Society']",Recreation
57178,"['Sports', 'Shopping']",Recreation
57207,"['Business', 'Health']",Recreation
57857,"['Health', 'Computers']",Reference
58058,"['Arts', 'Business']",Regional
58120,"['Science', 'Sports']",Regional
58183,"['Business', 'Sports']",Science
58187,"['Computers', 'Business']",Science
13413,"['Shopping', 'Business']",Computers
14311,"['Computers', 'Arts']",Games
15551,"['Society', 'Science']",Health
15667,"['Arts', 'Society']",Health
17254,"['Recreation', 'Arts']",Health
18011,"['Business', 'Recreation']",Home
18047,"['Business', 'Home']",Society
18521,"['Arts', 'Society']",Home
18721,"['Kids', 'Business']",Home
19255,"['Health', 'Science']",Kids
19390,"['Science', 'Business']",Kids
19526,"['Recreation', 'Regional']",Kids
19576,"['Recreation', 'Regional']",Kids
19603,"['Kids', 'Business']",Sports
19668,"['Sports', 'Recreation']",Kids
19987,"['Society', 'Arts']",News
20150,"['Business', 'Reference']",News
21035,"['News', 'Science']",Society
21081,"['Arts', 'Recreation']",News
21307,"['Regional', 'Business']",News
21349,"['Arts', 'Business']",News
21362,"['Recreation', 'Home']",News
