ref id,Predicted,Actual
52866,['Shopping'],Games
47238,['News'],Arts
47293,['News'],Arts
47311,['Business'],Arts
47365,['Business'],Arts
49552,['Computers'],Business
49559,['Computers'],Business
49564,['Computers'],Business
49574,['Computers'],Business
49667,['Shopping'],Business
49701,['Shopping'],Business
49714,['Shopping'],Business
52669,['Business'],Computers
52720,['Society'],Computers
52749,['Shopping'],Computers
52789,['Games'],Computers
45211,['Shopping'],Adult
45276,['Computers'],Adult
45627,['Society'],Arts
45949,['Society'],Arts
45951,['Society'],Arts
46041,['Society'],Arts
46930,['Business'],Arts
48187,['Shopping'],Business
48208,['Sports'],Business
48234,['Business'],Sports
48252,['Shopping'],Business
48267,['Shopping'],Business
48282,['Health'],Business
48445,['Computers'],Business
48473,['Computers'],Business
48507,['Society'],Business
48519,['Computers'],Business
48522,['Business'],Regional
48557,['Computers'],Business
48585,['Computers'],Business
48597,['Computers'],Business
48657,['Science'],Business
48753,['Computers'],Business
48792,['Computers'],Business
48871,['Society'],Business
49021,['Business'],Science
49037,['Health'],Business
49043,['Health'],Business
49101,['Recreation'],Business
49128,['Shopping'],Business
49213,['Society'],Business
49260,['Society'],Business
49271,['Computers'],Business
49346,['Society'],Business
49545,['Science'],Business
51555,['Shopping'],Computers
51590,['Society'],Computers
51614,['Society'],Computers
51665,['Business'],Computers
51694,['Business'],Computers
51828,['Shopping'],Computers
52280,['Business'],Computers
52564,['Business'],Computers
58230,['Society'],Science
4053,['Games'],Arts
37132,['Recreation'],Society
37290,['Shopping'],Society
37301,['Shopping'],Society
37350,['Computers'],Society
39656,['Computers'],Sports
40260,['News'],Sports
41486,['Arts'],Sports
43354,['Arts'],Sports
43400,['Society'],Regional
43729,['Society'],Business
43901,['Computers'],Kids
43909,['Society'],Games
43935,['Arts'],Games
44105,['Society'],Regional
44106,['Business'],Home
44131,['Shopping'],Home
44138,['Business'],Home
44144,['Computers'],Business
44145,['Business'],Home
44146,['Society'],Home
44161,['Home'],Regional
44171,['Shopping'],Home
44173,['Society'],Home
44175,['Society'],Home
44184,['Arts'],Home
44190,['Sports'],Kids
44203,['Regional'],Kids
44209,['Shopping'],Kids
44244,['News'],Kids
44250,['Society'],News
44297,['Society'],News
44302,['News'],Regional
44316,['Business'],Recreation
44327,['Business'],Regional
44331,['Business'],Recreation
44339,['Arts'],Recreation
44340,['Shopping'],Science
44376,['Business'],Recreation
44378,['Sports'],Recreation
44399,['Home'],Recreation
44401,['Computers'],Recreation
44407,['Business'],Regional
44413,['Health'],Reference
44455,['Society'],Reference
44457,['Society'],Reference
44463,['Shopping'],Regional
44487,['Computers'],Regional
44496,['Computers'],Regional
44499,['Shopping'],Regional
44506,['Sports'],Regional
44539,['Business'],Science
44583,['Business'],Science
44591,['Health'],Science
44598,['Society'],Science
44632,['Business'],Shopping
44784,['Business'],Sports
45148,['Arts'],Adult
45181,['Shopping'],Adult
45237,['Arts'],Adult
45389,['Society'],Adult
45413,['Society'],Adult
45528,['Shopping'],Arts
45595,['Shopping'],Arts
45605,['Computers'],Arts
45758,['Business'],Arts
45835,['Health'],Arts
45836,['News'],Arts
45884,['Computers'],Arts
45892,['Computers'],Arts
45896,['Society'],Arts
45899,['Computers'],Arts
45902,['Computers'],Arts
45935,['Computers'],Arts
45977,['Shopping'],Arts
45987,['Arts'],Kids
45998,['Shopping'],Arts
46032,['Society'],Arts
46071,['Shopping'],Arts
46073,['Shopping'],Arts
46077,['Shopping'],Arts
46101,['Shopping'],Arts
46127,['Shopping'],Arts
46283,['Computers'],Arts
46300,['Shopping'],Arts
46313,['Shopping'],Arts
46352,['Business'],Arts
46358,['Computers'],Arts
