ref id,Predicted,Actual
52866,"['Shopping', 'Recreation']",Games
47311,"['Society', 'Business']",Arts
49552,"['Computers', 'Arts']",Business
49564,"['Society', 'Science']",Business
52669,"['Arts', 'Business']",Computers
52789,"['Business', 'Kids']",Computers
45211,"['Shopping', 'Business']",Adult
45627,"['Business', 'Shopping']",Arts
48208,"['Sports', 'Shopping']",Business
48234,"['Business', 'Computers']",Sports
48282,"['Health', 'Shopping']",Business
48522,"['Business', 'Computers']",Regional
48731,"['Society', 'Arts']",Business
49021,"['Business', 'Regional']",Science
49101,"['Recreation', 'Shopping']",Business
49545,"['Science', 'Computers']",Business
51543,"['Business', 'Shopping']",Computers
51590,"['Society', 'Arts']",Computers
52564,"['Business', 'Health']",Computers
37132,"['Regional', 'Sports']",Society
37350,"['Computers', 'Arts']",Society
39656,"['Kids', 'Business']",Sports
43400,"['Society', 'Reference']",Regional
43901,"['Games', 'Regional']",Kids
44105,"['Society', 'Home']",Regional
44106,"['Computers', 'Arts']",Home
44131,"['Business', 'Recreation']",Home
44138,"['Business', 'Shopping']",Home
44145,"['Business', 'Computers']",Home
44161,"['Home', 'Health']",Regional
44173,"['Business', 'Society']",Home
44175,"['Recreation', 'Business']",Home
44190,"['Sports', 'Arts']",Kids
44203,"['Regional', 'Society']",Kids
44244,"['News', 'Regional']",Kids
44316,"['Business', 'Regional']",Recreation
44318,"['Recreation', 'Business']",Regional
44327,"['Business', 'Arts']",Regional
44340,"['Home', 'Society']",Science
44376,"['Business', 'Shopping']",Recreation
44399,"['Science', 'Home']",Recreation
44401,"['Computers', 'Society']",Recreation
44407,"['Business', 'Recreation']",Regional
44413,"['Health', 'Kids']",Reference
44457,"['Business', 'Society']",Reference
44463,"['Reference', 'Business']",Regional
44496,"['Business', 'Adult']",Regional
44499,"['Shopping', 'Health']",Regional
44506,"['News', 'Arts']",Regional
44583,"['Computers', 'Arts']",Science
44591,"['Arts', 'Computers']",Science
44598,"['Society', 'Arts']",Science
44632,"['Regional', 'Society']",Shopping
44784,"['Business', 'Recreation']",Sports
45148,"['Shopping', 'Arts']",Adult
