ref id,Predicted,Actual
52866,"['Shopping', 'Arts', 'Recreation']",Games
49564,"['Computers', 'Society', 'Science']",Business
45211,"['Shopping', 'Business', 'Arts']",Adult
45627,"['Business', 'Shopping', 'Science']",Arts
48208,"['Sports', 'Shopping', 'Arts']",Business
48234,"['Business', 'Computers', 'Shopping']",Sports
48522,"['Business', 'Computers', 'Shopping']",Regional
49545,"['Science', 'Computers', 'Health']",Business
37132,"['Recreation', 'Regional', 'Sports']",Society
37350,"['Arts', 'Shopping', 'Recreation']",Society
43400,"['Society', 'Reference', 'Business']",Regional
44105,"['Society', 'Home', 'Kids']",Regional
44106,"['Computers', 'Arts', 'Business']",Home
44131,"['Business', 'Recreation', 'Games']",Home
44138,"['Business', 'Shopping', 'Arts']",Home
44145,"['Business', 'Computers', 'Society']",Home
44161,"['Home', 'Health', 'Business']",Regional
44173,"['Business', 'Arts', 'Society']",Home
44175,"['Recreation', 'Business', 'Arts']",Home
44190,"['Sports', 'Arts', 'Games']",Kids
44203,"['Regional', 'Society', 'Reference']",Kids
44244,"['News', 'Arts', 'Regional']",Kids
44327,"['Business', 'Arts', 'Recreation']",Regional
44340,"['Home', 'Society', 'Computers']",Science
44399,"['Science', 'Home', 'Arts']",Recreation
44401,"['Computers', 'Society', 'Business']",Recreation
44413,"['Health', 'Arts', 'Kids']",Reference
44457,"['Business', 'Arts', 'Society']",Reference
44463,"['Business', 'Health', 'Reference']",Regional
44496,"['Business', 'Adult', 'Shopping']",Regional
44499,"['Shopping', 'Health', 'Business']",Regional
44506,"['News', 'Arts', 'Recreation']",Regional
44583,"['Computers', 'Business', 'Arts']",Science
44591,"['Arts', 'Business', 'Computers']",Science
44598,"['Society', 'Arts', 'Business']",Science
44632,"['Home', 'Society', 'Regional']",Shopping
45148,"['Shopping', 'Arts', 'Sports']",Adult
45181,"['Arts', 'Shopping', 'Business']",Adult
45237,"['Recreation', 'Arts', 'Business']",Adult
45758,"['Health', 'Business', 'Shopping']",Arts
45835,"['Health', 'News', 'Kids']",Arts
45987,"['Arts', 'Home', 'Health']",Kids
46127,"['Society', 'Shopping', 'Business']",Arts
46283,"['Computers', 'Sports', 'Business']",Arts
46500,"['Society', 'Computers', 'Sports']",Arts
46544,"['Arts', 'Kids', 'Computers']",Games
46587,"['Shopping', 'Business', 'Recreation']",Arts
46691,"['Kids', 'Society', 'Sports']",Arts
46745,"['Sports', 'Computers', 'Recreation']",Arts
46765,"['Business', 'Shopping', 'Computers']",Arts
46778,"['Business', 'Society', 'Computers']",Arts
46962,"['Society', 'Recreation', 'Computers']",Arts
47100,"['Sports', 'Arts', 'Recreation']",Shopping
47385,"['Computers', 'Business', 'Shopping']",Arts
47420,"['Shopping', 'Business', 'Computers']",Arts
47435,"['Business', 'Computers', 'Recreation']",Arts
47451,"['Computers', 'Kids', 'Business']",Arts
47490,"['Arts', 'Kids', 'News']",Recreation
47575,"['Health', 'Business', 'Sports']",Arts
47818,"['Health', 'Society', 'Arts']",Business
48528,"['Reference', 'Home', 'Adult']",Business
49276,"['Society', 'Arts', 'Computers']",Business
49846,"['News', 'Computers', 'Arts']",Business
50614,"['Society', 'Business', 'Sports']",Computers
51033,"['Sports', 'Recreation', 'Shopping']",Computers
51361,"['Health', 'Society', 'Business']",Computers
57056,"['Business', 'Society', 'Regional']",Recreation
57207,"['Business', 'Health', 'Society']",Recreation
57857,"['Health', 'Computers', 'Shopping']",Reference
58058,"['Arts', 'Business', 'Recreation']",Regional
58120,"['Science', 'Sports', 'Recreation']",Regional
58187,"['Computers', 'Business', 'Shopping']",Science
13413,"['Shopping', 'Business', 'Recreation']",Computers
14311,"['Computers', 'Arts', 'Science']",Games
15667,"['Arts', 'Society', 'Computers']",Health
18011,"['Business', 'Recreation', 'Arts']",Home
18047,"['Business', 'Home', 'Science']",Society
18521,"['Arts', 'Society', 'Recreation']",Home
18721,"['Kids', 'Business', 'Adult']",Home
19255,"['Health', 'Science', 'Recreation']",Kids
19390,"['Science', 'Business', 'Health']",Kids
19603,"['Kids', 'Business', 'News']",Sports
21081,"['Arts', 'Recreation', 'Games']",News
21307,"['Regional', 'Business', 'Shopping']",News
21349,"['Arts', 'Business', 'Regional']",News
21362,"['Recreation', 'Home', 'Science']",News
21379,"['Sports', 'Recreation', 'Arts']",News
21386,"['Recreation', 'Society', 'Arts']",News
21403,"['Science', 'Reference', 'Regional']",News
21480,"['Arts', 'Science', 'Computers']",News
22522,"['Health', 'Business', 'Regional']",Recreation
22539,"['Business', 'Science', 'Shopping']",Recreation
22664,"['Kids', 'Health', 'News']",Recreation
22698,"['Science', 'Health', 'Business']",Recreation
22702,"['Health', 'Science', 'Business']",Recreation
23033,"['Games', 'Kids', 'Arts']",Recreation
23061,"['Reference', 'News', 'Society']",Recreation
23074,"['Kids', 'Arts', 'Shopping']",Recreation
23346,"['Recreation', 'Business', 'Science']",Society
23438,"['Arts', 'Reference', 'Recreation']",Society
23744,"['Recreation', 'Business', 'Arts']",Society
23986,"['Recreation', 'Science', 'Business']",Society
24136,"['Sports', 'Home', 'Shopping']",Recreation
24363,"['Computers', 'Science', 'Business']",Recreation
24443,"['News', 'Science', 'Computers']",Recreation
24470,"['Society', 'Sports', 'Science']",Recreation
25288,"['News', 'Health', 'Arts']",Reference
25304,"['Reference', 'News', 'Computers']",Society
25376,"['Health', 'Recreation', 'Business']",Reference
25382,"['Computers', 'Recreation', 'Business']",Reference
25460,"['Recreation', 'Home', 'Science']",Reference
25480,"['Computers', 'Shopping', 'Science']",Reference
25514,"['Health', 'Science', 'Computers']",Reference
25593,"['Business', 'Shopping', 'Regional']",Reference
25628,"['Business', 'Recreation', 'Computers']",Reference
25732,"['Recreation', 'Arts', 'Regional']",Reference
25794,"['Recreation', 'Science', 'Health']",Reference
25905,"['Business', 'Computers', 'Shopping']",Reference
25956,"['Business', 'Computers', 'Health']",Reference
26039,"['Computers', 'Health', 'Science']",Reference
26047,"['Computers', 'Business', 'Arts']",Reference
26077,"['Health', 'Business', 'Arts']",Reference
26088,"['Recreation', 'Business', 'Science']",Reference
26129,"['Reference', 'Arts', 'Kids']",Shopping
26285,"['Arts', 'Reference', 'Kids']",Shopping
26298,"['Arts', 'Business', 'Society']",Reference
26468,"['Games', 'News', 'Recreation']",Reference
26525,"['Sports', 'News', 'Recreation']",Reference
26539,"['Society', 'Arts', 'Recreation']",Reference
26573,"['Society', 'Sports', 'News']",Reference
26655,"['Business', 'Computers', 'Arts']",Regional
26661,"['Business', 'Recreation', 'Sports']",Regional
26667,"['Shopping', 'Recreation', 'Arts']",Regional
26692,"['Society', 'Arts', 'News']",Regional
26722,"['Health', 'Arts', 'Business']",Regional
26729,"['Science', 'News', 'Health']",Regional
26749,"['Business', 'Recreation', 'Computers']",Regional
26750,"['Business', 'Arts', 'Home']",Regional
26754,"['Science', 'Computers', 'Home']",Regional
26762,"['Society', 'Arts', 'Recreation']",Regional
26830,"['News', 'Business', 'Arts']",Regional
26842,"['Health', 'Business', 'Arts']",Regional
