ref id,Predicted,Actual
52866,['Shopping'],Games
47238,['Sports'],Arts
47311,['Society'],Arts
49552,['Computers'],Business
49564,['Computers'],Business
49568,['Computers'],Business
49574,['Computers'],Business
49587,['Health'],Business
49619,['Arts'],Business
49667,['Shopping'],Business
52669,['Arts'],Computers
52780,['Business'],Computers
45211,['Shopping'],Adult
45627,['Business'],Arts
46425,['Business'],Arts
48187,['Shopping'],Business
48208,['Sports'],Business
48234,['Business'],Sports
48252,['Shopping'],Business
48282,['Health'],Business
48445,['Computers'],Business
48519,['Computers'],Business
48522,['Business'],Regional
48585,['Computers'],Business
48597,['Computers'],Business
48731,['Society'],Business
48753,['Computers'],Business
48792,['Computers'],Business
49021,['Business'],Science
49043,['Health'],Business
49101,['Recreation'],Business
49128,['Shopping'],Business
49358,['Health'],Business
49545,['Science'],Business
51543,['Business'],Computers
51555,['Business'],Computers
51590,['Society'],Computers
51614,['Society'],Computers
51665,['Business'],Computers
51694,['Business'],Computers
52280,['Shopping'],Computers
52414,['Business'],Computers
52564,['Business'],Computers
37132,['Recreation'],Society
37350,['Arts'],Society
41486,['Arts'],Sports
43354,['Arts'],Sports
43400,['Society'],Regional
43681,['News'],Business
43901,['Games'],Kids
43909,['Computers'],Games
44105,['Society'],Regional
44106,['Computers'],Home
44131,['Business'],Home
44136,['Computers'],Society
44138,['Business'],Home
44144,['Home'],Business
44145,['Business'],Home
44161,['Home'],Regional
44171,['Shopping'],Home
44173,['Business'],Home
44175,['Recreation'],Home
44190,['Sports'],Kids
44203,['Regional'],Kids
44209,['Shopping'],Kids
44244,['News'],Kids
44290,['Computers'],Business
44302,['News'],Regional
44316,['Business'],Recreation
44318,['Business'],Regional
44327,['Business'],Regional
44331,['Regional'],Recreation
44339,['Arts'],Recreation
44340,['Home'],Science
44376,['Business'],Recreation
44399,['Science'],Recreation
44401,['Computers'],Recreation
44407,['Business'],Regional
44413,['Health'],Reference
44454,['Health'],Reference
44455,['Society'],Reference
44457,['Business'],Reference
44463,['Business'],Regional
44487,['Computers'],Regional
44496,['Business'],Regional
44499,['Shopping'],Regional
44506,['News'],Regional
44583,['Computers'],Science
44591,['Arts'],Science
44598,['Society'],Science
44632,['Home'],Shopping
44784,['Business'],Sports
45148,['Shopping'],Adult
45181,['Arts'],Adult
45237,['Recreation'],Adult
45413,['Society'],Adult
45497,['Sports'],Arts
45528,['Shopping'],Arts
45595,['Recreation'],Arts
45758,['Health'],Arts
45835,['Health'],Arts
45902,['Computers'],Arts
45987,['Arts'],Kids
46127,['Society'],Arts
46220,['Home'],Arts
46283,['Computers'],Arts
46300,['Society'],Arts
46313,['Shopping'],Arts
46319,['Society'],Arts
46423,['Business'],Arts
46439,['Recreation'],Arts
46451,['Society'],Arts
46500,['Society'],Arts
46544,['Arts'],Games
46587,['Shopping'],Arts
46620,['News'],Arts
46691,['Kids'],Arts
46745,['Sports'],Arts
46765,['Business'],Arts
46778,['Business'],Arts
46781,['Society'],Arts
46849,['Recreation'],Arts
46934,['Society'],Arts
46962,['Society'],Arts
46964,['Computers'],Arts
46979,['Society'],Arts
47077,['Society'],Arts
47100,['Sports'],Shopping
47160,['News'],Arts
47213,['Computers'],Arts
47367,['Shopping'],Arts
47385,['Computers'],Arts
47420,['Shopping'],Arts
47435,['Business'],Arts
47441,['Computers'],Arts
47451,['Computers'],Arts
47476,['Shopping'],Arts
47490,['Arts'],Recreation
47502,['Computers'],Arts
47517,['Society'],Arts
47575,['Health'],Arts
47678,['Recreation'],Business
47725,['Recreation'],Business
47731,['Computers'],Business
47743,['Recreation'],Business
47747,['Science'],Business
47773,['Health'],Business
47784,['Shopping'],Business
47786,['Computers'],Business
47810,['Arts'],Business
47818,['Health'],Business
47963,['Science'],Business
47984,['Home'],Business
48037,['Science'],Business
48050,['Business'],Society
48120,['Arts'],Business
48128,['Shopping'],Business
48246,['Sports'],Business
48248,['Shopping'],Business
48278,['Shopping'],Business
48306,['Computers'],Business
48359,['Computers'],Business
48528,['Reference'],Business
48626,['Arts'],Business
48674,['Kids'],Recreation
48814,['Shopping'],Business
49071,['Computers'],Business
49117,['Computers'],Business
49211,['Computers'],Business
49276,['Society'],Business
49586,['Business'],Computers
49846,['News'],Business
49951,['Computers'],Business
50088,['Computers'],Business
50183,['Shopping'],Business
50380,['Home'],Business
50495,['Shopping'],Business
50604,['Adult'],Computers
50614,['Society'],Computers
50637,['Business'],Computers
50818,['Business'],Computers
50922,['Business'],Computers
50975,['Arts'],Computers
51014,['Business'],Computers
51016,['Business'],Computers
51033,['Sports'],Computers
51046,['Business'],Computers
51065,['Business'],Computers
51081,['Computers'],Science
51090,['Business'],Computers
51110,['Business'],Computers
51361,['Health'],Computers
57056,['Business'],Recreation
57111,['Sports'],Recreation
57178,['Sports'],Recreation
57207,['Business'],Recreation
57857,['Health'],Reference
58058,['Arts'],Regional
58120,['Science'],Regional
58183,['Business'],Science
58187,['Computers'],Science
13413,['Shopping'],Computers
14311,['Computers'],Games
15551,['Society'],Health
15667,['Arts'],Health
17254,['Recreation'],Health
17920,['Recreation'],Health
18011,['Business'],Home
18047,['Business'],Society
18521,['Arts'],Home
18721,['Kids'],Home
18730,['Kids'],Home
19170,['Arts'],Kids
19255,['Health'],Kids
19361,['Recreation'],Kids
19390,['Science'],Kids
19526,['Recreation'],Kids
19574,['Recreation'],Kids
19576,['Recreation'],Kids
19603,['Kids'],Sports
19668,['Sports'],Kids
19987,['Society'],News
20150,['Business'],News
20958,['Business'],News
21035,['News'],Society
21041,['Health'],News
21081,['Arts'],News
21307,['Regional'],News
21349,['Arts'],News
21362,['Recreation'],News
21379,['Sports'],News
21386,['Recreation'],News
21403,['Science'],News
21405,['Regional'],News
21406,['Health'],News
21440,['Computers'],News
21480,['Arts'],News
21502,['Shopping'],Recreation
21534,['Shopping'],Recreation
21552,['Games'],Recreation
21621,['Computers'],Recreation
21686,['Business'],Recreation
21712,['Regional'],Recreation
21801,['Sports'],Recreation
21946,['Home'],Recreation
22068,['Business'],Recreation
22161,['Computers'],Recreation
22267,['Arts'],Recreation
22522,['Health'],Recreation
22529,['Kids'],Recreation
22539,['Business'],Recreation
22578,['Computers'],Recreation
22594,['Shopping'],Recreation
22664,['Kids'],Recreation
22683,['Science'],Recreation
22698,['Science'],Recreation
22702,['Health'],Recreation
22713,['News'],Recreation
22807,['Science'],Recreation
22827,['Arts'],Recreation
22899,['Adult'],Recreation
22933,['Science'],Recreation
23033,['Games'],Recreation
23053,['Games'],Recreation
23061,['Reference'],Recreation
23074,['Kids'],Recreation
23086,['Arts'],Recreation
23138,['Computers'],Recreation
23155,['Arts'],Recreation
23325,['Health'],Recreation
23335,['Arts'],Recreation
23346,['Recreation'],Society
23438,['Arts'],Society
23514,['Reference'],Recreation
23619,['Arts'],Recreation
23689,['Business'],Recreation
23744,['Recreation'],Society
23801,['Arts'],Recreation
23876,['Computers'],Recreation
23985,['Sports'],Recreation
23986,['Recreation'],Society
24079,['Arts'],Recreation
24105,['Science'],Recreation
24136,['Sports'],Recreation
24149,['Society'],Recreation
24245,['Recreation'],Shopping
24286,['Health'],Recreation
24300,['Arts'],Recreation
24316,['Arts'],Recreation
24363,['Computers'],Recreation
24391,['Computers'],Recreation
24443,['News'],Recreation
24448,['Computers'],Recreation
24470,['Society'],Recreation
24492,['Business'],Recreation
24551,['Business'],Recreation
24595,['Business'],Recreation
24596,['Reference'],Recreation
25024,['Business'],Recreation
25201,['Business'],Recreation
25226,['Business'],Recreation
25228,['Regional'],Recreation
25236,['Business'],Recreation
25288,['News'],Reference
25304,['Reference'],Society
25334,['Science'],Reference
25376,['Health'],Reference
25382,['Computers'],Reference
25431,['Home'],Reference
25460,['Recreation'],Reference
25480,['Computers'],Reference
25486,['Computers'],Reference
25514,['Health'],Reference
25571,['Business'],Reference
25593,['Business'],Reference
25618,['Business'],Reference
25623,['Recreation'],Reference
25625,['Regional'],Reference
25628,['Business'],Reference
25732,['Recreation'],Reference
25794,['Recreation'],Reference
25846,['Computers'],Reference
25862,['Computers'],Reference
25863,['Business'],Reference
25905,['Business'],Reference
25956,['Business'],Reference
25975,['Business'],Reference
25985,['Business'],Reference
26039,['Computers'],Reference
26047,['Computers'],Reference
26077,['Health'],Reference
