ref id,Predicted,Actual
52866,"['Shopping', 'Arts', 'Recreation', 'Sports']",Games
45211,"['Shopping', 'Business', 'Arts', 'Society']",Adult
45627,"['Business', 'Shopping', 'Society', 'Science']",Arts
48234,"['Business', 'Computers', 'Shopping', 'Arts']",Sports
48522,"['Business', 'Computers', 'Shopping', 'Society']",Regional
37132,"['Recreation', 'Sports', 'Shopping', 'Regional']",Society
37350,"['Arts', 'Shopping', 'Computers', 'Recreation']",Society
43901,"['Games', 'Computers', 'Regional', 'Shopping']",Kids
44105,"['Society', 'Home', 'Kids', 'Business']",Regional
44106,"['Computers', 'Arts', 'Business', 'Shopping']",Home
44131,"['Business', 'Recreation', 'Shopping', 'Games']",Home
44138,"['Business', 'Shopping', 'Arts', 'Games']",Home
44145,"['Business', 'Computers', 'Shopping', 'Science']",Home
44161,"['Home', 'Health', 'Business', 'Shopping']",Regional
44173,"['Business', 'Society', 'Arts', 'Shopping']",Home
44175,"['Business', 'Recreation', 'Health', 'Sports']",Home
44203,"['Regional', 'Society', 'Reference', 'News']",Kids
44244,"['News', 'Regional', 'Arts', 'Sports']",Kids
44327,"['Business', 'Arts', 'Recreation', 'Shopping']",Regional
44340,"['Home', 'Society', 'Computers', 'Shopping']",Science
44399,"['Science', 'Home', 'Arts', 'Kids']",Recreation
44401,"['Computers', 'Society', 'Business', 'Sports']",Recreation
44413,"['Health', 'Kids', 'Arts', 'Society']",Reference
44457,"['Business', 'Society', 'Arts', 'Shopping']",Reference
44463,"['Reference', 'Business', 'Computers', 'Shopping']",Regional
44496,"['Business', 'Adult', 'Shopping', 'Sports']",Regional
44499,"['Shopping', 'Health', 'Business', 'Arts']",Regional
44506,"['News', 'Recreation', 'Arts', 'Sports']",Regional
44598,"['Society', 'Arts', 'Recreation', 'Business']",Science
44632,"['Regional', 'Society', 'Home', 'Business']",Shopping
45148,"['Arts', 'Sports', 'Shopping', 'Society']",Adult
45181,"['Shopping', 'Arts', 'Business', 'Society']",Adult
45237,"['Recreation', 'Arts', 'Business', 'Sports']",Adult
45758,"['Health', 'Business', 'Shopping', 'Society']",Arts
45835,"['Health', 'News', 'Kids', 'Society']",Arts
45987,"['Arts', 'Home', 'Business', 'Computers']",Kids
46127,"['Society', 'Shopping', 'Recreation', 'Business']",Arts
46283,"['Computers', 'Sports', 'Science', 'Recreation']",Arts
46544,"['Arts', 'Kids', 'Society', 'Computers']",Games
46745,"['Sports', 'Computers', 'Recreation', 'Business']",Arts
46778,"['Society', 'Computers', 'Business', 'Kids']",Arts
46962,"['Society', 'Shopping', 'Recreation', 'Computers']",Arts
47100,"['Sports', 'Arts', 'Recreation', 'Business']",Shopping
47435,"['Computers', 'Business', 'Shopping', 'Recreation']",Arts
47451,"['Computers', 'Kids', 'Shopping', 'Business']",Arts
47490,"['Arts', 'Kids', 'Science', 'News']",Recreation
47575,"['Health', 'Sports', 'Recreation', 'Business']",Arts
47818,"['Health', 'Society', 'Arts', 'Science']",Business
48528,"['Reference', 'Home', 'Shopping', 'Computers']",Business
49117,"['Computers', 'Kids', 'Society', 'Shopping']",Business
49846,"['Computers', 'News', 'Arts', 'Science']",Business
51033,"['Shopping', 'Recreation', 'Sports', 'Society']",Computers
57207,"['Health', 'Business', 'Society', 'Shopping']",Recreation
57857,"['Health', 'Business', 'Computers', 'Shopping']",Reference
58058,"['Arts', 'Shopping', 'Society', 'Kids']",Regional
58120,"['Shopping', 'Science', 'Society', 'Kids']",Regional
58187,"['Shopping', 'Computers', 'Society', 'Kids']",Science
13413,"['Shopping', 'Business', 'Recreation', 'Kids']",Computers
14311,"['Computers', 'Arts', 'Science', 'Kids']",Games
15667,"['Arts', 'Society', 'Computers', 'Recreation']",Health
18047,"['Home', 'Business', 'Science', 'Regional']",Society
18721,"['Business', 'Kids', 'Recreation', 'Arts']",Home
19255,"['Health', 'Science', 'Recreation', 'Business']",Kids
19390,"['Science', 'Business', 'Health', 'Society']",Kids
19603,"['Business', 'Kids', 'News', 'Society']",Sports
21081,"['Arts', 'Recreation', 'Games', 'Computers']",News
21307,"['Regional', 'Business', 'Shopping', 'Recreation']",News
21349,"['Arts', 'Business', 'Regional', 'Recreation']",News
21362,"['Recreation', 'Science', 'Home', 'Arts']",News
21379,"['Sports', 'Recreation', 'Kids', 'Arts']",News
21403,"['Science', 'Reference', 'Regional', 'Kids']",News
22522,"['Kids', 'Health', 'Science', 'Regional']",Recreation
23061,"['Reference', 'News', 'Society', 'Games']",Recreation
23346,"['Recreation', 'Business', 'Science', 'Arts']",Society
23438,"['Arts', 'Reference', 'Recreation', 'Computers']",Society
23744,"['Recreation', 'Business', 'Arts', 'News']",Society
23986,"['Recreation', 'Science', 'Business', 'Kids']",Society
24443,"['News', 'Science', 'Computers', 'Reference']",Recreation
25288,"['News', 'Health', 'Arts', 'Business']",Reference
25304,"['Reference', 'News', 'Computers', 'Science']",Society
25382,"['Recreation', 'Computers', 'Business', 'Arts']",Reference
25460,"['Recreation', 'Home', 'Science', 'Kids']",Reference
25480,"['Computers', 'Science', 'Arts', 'Shopping']",Reference
25514,"['Science', 'Health', 'Computers', 'Recreation']",Reference
25593,"['Business', 'Shopping', 'Regional', 'Science']",Reference
25628,"['Business', 'Computers', 'Science', 'Recreation']",Reference
25732,"['Recreation', 'Arts', 'Regional', 'Business']",Reference
25794,"['Recreation', 'Science', 'Health', 'Business']",Reference
25905,"['Business', 'Computers', 'Recreation', 'Shopping']",Reference
25956,"['Business', 'Health', 'Computers', 'Recreation']",Reference
26039,"['Computers', 'Health', 'Science', 'Society']",Reference
26047,"['Computers', 'Business', 'Arts', 'Recreation']",Reference
26077,"['Health', 'Business', 'Arts', 'Science']",Reference
26088,"['Recreation', 'Business', 'Science', 'Arts']",Reference
26129,"['Reference', 'Arts', 'Kids', 'Recreation']",Shopping
26285,"['Arts', 'Reference', 'Kids', 'Recreation']",Shopping
26298,"['Arts', 'Business', 'Society', 'Kids']",Reference
26468,"['Games', 'News', 'Recreation', 'Adult']",Reference
26525,"['News', 'Sports', 'Recreation', 'Computers']",Reference
26539,"['Society', 'Arts', 'Recreation', 'Kids']",Reference
26573,"['Sports', 'Society', 'News', 'Business']",Reference
26655,"['Business', 'Arts', 'News', 'Computers']",Regional
26661,"['Business', 'Recreation', 'Sports', 'Arts']",Regional
26667,"['Shopping', 'Recreation', 'Arts', 'Kids']",Regional
26692,"['Society', 'Arts', 'News', 'Science']",Regional
26722,"['Health', 'Arts', 'Business', 'Recreation']",Regional
26729,"['Health', 'Science', 'Recreation', 'News']",Regional
26749,"['Business', 'Recreation', 'Computers', 'Kids']",Regional
26750,"['Business', 'Arts', 'Home', 'Recreation']",Regional
26762,"['Society', 'Arts', 'Recreation', 'Computers']",Regional
26842,"['Health', 'Business', 'Arts', 'Shopping']",Regional
26861,"['Business', 'Science', 'Recreation', 'Kids']",Regional
26870,"['Business', 'Arts', 'Recreation', 'Kids']",Regional
26942,"['Recreation', 'Science', 'Business', 'Society']",Regional
27301,"['Recreation', 'Arts', 'Business', 'Kids']",Science
27339,"['Recreation', 'Arts', 'News', 'Kids']",Science
27362,"['Business', 'Recreation', 'Reference', 'Computers']",Science
27648,"['Health', 'Home', 'Recreation', 'Kids']",Science
27687,"['Kids', 'Games', 'Arts', 'Recreation']",Science
27836,"['Society', 'Shopping', 'Health', 'Arts']",Science
27858,"['Health', 'Kids', 'Regional', 'Society']",Science
27907,"['Business', 'Society', 'Sports', 'Computers']",Science
28220,"['Computers', 'Business', 'Recreation', 'Arts']",Science
28458,"['Arts', 'News', 'Recreation', 'Regional']",Science
28611,"['Science', 'News', 'Computers', 'Arts']",Society
28766,"['Health', 'Computers', 'Recreation', 'Home']",Science
28786,"['Health', 'Computers', 'Recreation', 'Home']",Science
29028,"['Sports', 'Shopping', 'Business', 'Arts']",Science
29049,"['Computers', 'Arts', 'Business', 'Kids']",Science
29051,"['Business', 'Computers', 'Recreation', 'Kids']",Science
29100,"['Computers', 'Business', 'Recreation', 'Reference']",Science
29137,"['Business', 'Computers', 'Health', 'Recreation']",Science
29414,"['Recreation', 'Arts', 'Business', 'Games']",Shopping
29426,"['Business', 'Recreation', 'News', 'Sports']",Shopping
29511,"['Recreation', 'Business', 'Arts', 'Home']",Shopping
29522,"['Science', 'Business', 'Arts', 'Kids']",Shopping
29544,"['Business', 'Games', 'Arts', 'Recreation']",Shopping
29724,"['Business', 'Recreation', 'Home', 'Arts']",Shopping
29736,"['Recreation', 'Business', 'Science', 'Kids']",Shopping
29989,"['Computers', 'Arts', 'News', 'Society']",Shopping
30312,"['Society', 'Arts', 'Kids', 'Computers']",Shopping
30467,"['Arts', 'Sports', 'Recreation', 'Society']",Shopping
30863,"['Computers', 'Business', 'Sports', 'Recreation']",Shopping
31285,"['Computers', 'Society', 'Business', 'Arts']",Shopping
32052,"['Home', 'Society', 'Business', 'Science']",Shopping
32239,"['Regional', 'Business', 'Society', 'Computers']",Shopping
32697,"['Society', 'Health', 'Kids', 'Arts']",Shopping
33064,"['Arts', 'Society', 'Sports', 'Recreation']",Shopping
33513,"['Games', 'Arts', 'Society', 'Business']",Shopping
34858,"['Adult', 'Computers', 'Shopping', 'Kids']",Society
36322,"['Business', 'Sports', 'News', 'Recreation']",Society
36328,"['Business', 'Shopping', 'Arts', 'Computers']",Society
36361,"['Sports', 'Kids', 'Business', 'Arts']",Society
36609,"['Sports', 'Recreation', 'Arts', 'Science']",Society
36643,"['Arts', 'Sports', 'Shopping', 'Adult']",Society
36657,"['Health', 'Arts', 'Shopping', 'News']",Society
36665,"['Health', 'Sports', 'Arts', 'Shopping']",Society
36668,"['Arts', 'Sports', 'Computers', 'Shopping']",Society
36687,"['Arts', 'Computers', 'Shopping', 'Sports']",Society
36753,"['Health', 'Shopping', 'Arts', 'Kids']",Society
36790,"['Sports', 'Recreation', 'Kids', 'Arts']",Society
37238,"['Sports', 'Arts', 'Shopping', 'Business']",Society
37288,"['Business', 'Computers', 'Shopping', 'Arts']",Society
38209,"['Science', 'Society', 'Reference', 'Computers']",Sports
39323,"['Society', 'Arts', 'Shopping', 'Reference']",Sports
